playerID,playerPositionIDN,actionIDNaziv,bindedActionIDN,actionOptionIDN,targetPlayerID,targetPositionIDN,actionPosX1,actionPosX2,actionPosY1,actionPosY2,goalZone,distance,start_sector,end_sector,playerName
16894,LW,UDARAC,UDARAC IZVAN OKVIRA,LOS,0,0,379,72,357.32,301.32,Label67,25.13,6,5,F. Johnson
16894,LW,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,379,72,357.32,301.32,Label67,25.13,6,5,F. Johnson
126631,RW,UDARAC,UDARAC IZVAN OKVIRA,DESNA NOGA,0,0,174,65,268.32,380.32,Label66,12.99,5,5,J. Korb
126631,RW,UDARAC,UDARAC IZVAN OKVIRA,ODLICAN,0,0,174,65,268.32,380.32,Label66,12.99,5,5,J. Korb
126631,RW,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,174,65,268.32,380.32,Label66,12.99,5,5,J. Korb
126631,RW,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,199,50,306.32,441.32,Label42,16.65,5,5,J. Korb
126631,RW,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,199,50,306.32,441.32,Label42,16.65,5,5,J. Korb
126631,RW,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,199,50,306.32,441.32,Label42,16.65,5,5,J. Korb
11500,LCF,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,147,51,455.32,438.32,Label21,7.85,9,5,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,147,51,455.32,438.32,Label21,7.85,9,5,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,147,51,455.32,438.32,Label21,7.85,9,5,Raffael
102647,LCM,UDARAC,UDARAC U OKVIR,LIJEVA NOGA,0,0,905,1266,345.32,425.32,Label17,29.8,7,8,G. Xhaka
102647,LCM,UDARAC,UDARAC U OKVIR,ZONA,0,0,905,1266,345.32,425.32,Label17,29.8,7,8,G. Xhaka
102647,LCM,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,905,1266,345.32,425.32,Label17,29.8,7,8,G. Xhaka
102647,LCM,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,905,1266,345.32,425.32,Label17,29.8,7,8,G. Xhaka
39479,RCF,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,1132,1280,310.32,489.32,Label51,19.41,8,12,L. Stindl
39479,RCF,UDARAC,UDARAC IZVAN OKVIRA,LOS,0,0,1132,1280,310.32,489.32,Label51,19.41,8,12,L. Stindl
39479,RCF,UDARAC,UDARAC IZVAN OKVIRA,DESNA NOGA,0,0,1132,1280,310.32,489.32,Label51,19.41,8,12,L. Stindl
102647,LCM,UDARAC,UDARAC IZVAN OKVIRA,LIJEVA NOGA,0,0,923,1275,437.32,412.32,Label65,28.36,7,8,G. Xhaka
102647,LCM,UDARAC,UDARAC IZVAN OKVIRA,ZONA,0,0,923,1275,437.32,412.32,Label65,28.36,7,8,G. Xhaka
102647,LCM,UDARAC,UDARAC IZVAN OKVIRA,LOS,0,0,923,1275,437.32,412.32,Label65,28.36,7,8,G. Xhaka
102647,LCM,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,923,1275,437.32,412.32,Label65,28.36,7,8,G. Xhaka
156709,LB,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,1028,1251,592.32,435.32,Label19,22.41,11,8,T. Hazard
156709,LB,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,1028,1251,592.32,435.32,Label19,22.41,11,8,T. Hazard
156709,LB,UDARAC,UDARAC U OKVIR,ZONA,0,0,1028,1251,592.32,435.32,Label19,22.41,11,8,T. Hazard
16491,LCM,UDARAC,UDARAC U OKVIR,LIJEVA NOGA,0,0,351,82,501.32,402.32,Label47,23.22,10,5,I. Traore
16491,LCM,UDARAC,UDARAC U OKVIR,PO ZEMLJI,0,0,351,82,501.32,402.32,Label47,23.22,10,5,I. Traore
16491,LCM,UDARAC,UDARAC U OKVIR,ZONA,0,0,351,82,501.32,402.32,Label47,23.22,10,5,I. Traore
115078,LCF,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,155,76,474.32,415.32,Label23,8.11,9,5,J. Drmic
115078,LCF,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,155,76,474.32,415.32,Label23,8.11,9,5,J. Drmic
115078,LCF,UDARAC,UDARAC U OKVIR,ZONA,0,0,155,76,474.32,415.32,Label23,8.11,9,5,J. Drmic
126631,RW,UDARAC,UDARAC IZVAN OKVIRA,DESNA NOGA,0,0,145,67,289.32,469.32,Label55,16.65,5,9,J. Korb
126631,RW,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,145,67,289.32,469.32,Label55,16.65,5,9,J. Korb
205485,RCM,UDARAC,UDARAC IZVAN OKVIRA,DESNA NOGA,0,0,970,1267,348.32,337.32,Label53,23.88,7,8,M. Dahoud
205485,RCM,UDARAC,UDARAC IZVAN OKVIRA,IZ VOLEJA,0,0,970,1267,348.32,337.32,Label53,23.88,7,8,M. Dahoud
205485,RCM,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,970,1267,348.32,337.32,Label53,23.88,7,8,M. Dahoud
39479,RCF,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,1065,1270,379.32,386.32,Label37,16.48,8,8,L. Stindl
39479,RCF,UDARAC,UDARAC U OKVIR,PO ZEMLJI,0,0,1065,1270,379.32,386.32,Label37,16.48,8,8,L. Stindl
39479,RCF,UDARAC,UDARAC U OKVIR,ZONA,0,0,1065,1270,379.32,386.32,Label37,16.48,8,8,L. Stindl
11500,LCF,UDARAC,UDARAC IZVAN OKVIRA,DESNA NOGA,0,0,1112,1279,285.32,462.32,Label96,20.25,8,12,Raffael
11500,LCF,UDARAC,UDARAC IZVAN OKVIRA,ZONA,0,0,1112,1279,285.32,462.32,Label96,20.25,8,12,Raffael
11500,LCF,UDARAC,UDARAC IZVAN OKVIRA,PO ZEMLJI,0,0,1112,1279,285.32,462.32,Label96,20.25,8,12,Raffael
39479,RCF,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,1214,1273,542.32,451.32,Label35,9.12,12,12,L. Stindl
39479,RCF,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,1214,1273,542.32,451.32,Label35,9.12,12,12,L. Stindl
39479,RCF,UDARAC,UDARAC U OKVIR,LOS,0,0,1214,1273,542.32,451.32,Label35,9.12,12,12,L. Stindl
39479,RCF,UDARAC,UDARAC U OKVIR,LIJEVA NOGA,0,0,1028,1295,415.32,391.32,Label37,21.55,7,8,L. Stindl
39479,RCF,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,1028,1295,415.32,391.32,Label37,21.55,7,8,L. Stindl
39479,RCF,UDARAC,UDARAC U OKVIR,ZONA,0,0,1028,1295,415.32,391.32,Label37,21.55,7,8,L. Stindl
39479,RCF,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,1028,1295,415.32,391.32,Label37,21.55,7,8,L. Stindl
16087,RCM,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,379,51,225.32,401.32,Label24,30.36,6,5,H. Nordtveit
16087,RCM,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,379,51,225.32,401.32,Label24,30.36,6,5,H. Nordtveit
16087,RCM,UDARAC,UDARAC U OKVIR,ATRAKTIVAN,0,0,379,51,225.32,401.32,Label24,30.36,6,5,H. Nordtveit
16087,RCM,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,379,51,225.32,401.32,Label24,30.36,6,5,H. Nordtveit
16087,RCM,UDARAC,UDARAC U OKVIR,ZONA,0,0,379,51,225.32,401.32,Label24,30.36,6,5,H. Nordtveit
156709,RW,UDARAC,UDARAC IZVAN OKVIRA,DESNA NOGA,0,0,433,82,279.32,358.32,Label94,29.0,6,5,T. Hazard
156709,RW,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,433,82,279.32,358.32,Label94,29.0,6,5,T. Hazard
4610,LB,UDARAC,UDARAC U OKVIR,LIJEVA NOGA,0,0,202,50,471.32,403.32,Label46,13.53,9,5,O. Wendt
4610,LB,UDARAC,UDARAC U OKVIR,PO ZEMLJI,0,0,202,50,471.32,403.32,Label46,13.53,9,5,O. Wendt
4610,LB,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,202,50,471.32,403.32,Label46,13.53,9,5,O. Wendt
4610,LB,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,1136,1288,265.32,489.32,Label97,22.75,8,12,O. Wendt
4610,LB,UDARAC,UDARAC IZVAN OKVIRA,LOS,0,0,1136,1288,265.32,489.32,Label97,22.75,8,12,O. Wendt
4610,LB,UDARAC,UDARAC IZVAN OKVIRA,ZONA,0,0,1136,1288,265.32,489.32,Label97,22.75,8,12,O. Wendt
4610,LB,UDARAC,UDARAC IZVAN OKVIRA,LIJEVA NOGA,0,0,1136,1288,265.32,489.32,Label97,22.75,8,12,O. Wendt
16491,RW,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,168,159,310.32,320.32,Label44,1.12,5,5,I. Traore
16491,RW,UDARAC,UDARAC U OKVIR,LOS,0,0,168,159,310.32,320.32,Label44,1.12,5,5,I. Traore
16491,RW,UDARAC,UDARAC U OKVIR,ZONA,0,0,168,159,310.32,320.32,Label44,1.12,5,5,I. Traore
16491,RW,UDARAC,UDARAC U OKVIR,LIJEVA NOGA,0,0,168,159,310.32,320.32,Label44,1.12,5,5,I. Traore
39479,RCF,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,261,57,425.32,494.32,Label59,17.42,5,9,L. Stindl
39479,RCF,UDARAC,UDARAC IZVAN OKVIRA,LOS,0,0,261,57,425.32,494.32,Label59,17.42,5,9,L. Stindl
39479,RCF,UDARAC,UDARAC IZVAN OKVIRA,IZ VOLEJA,0,0,261,57,425.32,494.32,Label59,17.42,5,9,L. Stindl
39479,RCF,UDARAC,UDARAC IZVAN OKVIRA,ZONA,0,0,261,57,425.32,494.32,Label59,17.42,5,9,L. Stindl
39479,RCF,UDARAC,UDARAC IZVAN OKVIRA,LIJEVA NOGA,0,0,261,57,425.32,494.32,Label59,17.42,5,9,L. Stindl
205485,LCM,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,317,59,628.32,331.32,Label67,32.83,9,5,M. Dahoud
205485,LCM,UDARAC,UDARAC IZVAN OKVIRA,LOS,0,0,317,59,628.32,331.32,Label67,32.83,9,5,M. Dahoud
205485,LCM,UDARAC,UDARAC IZVAN OKVIRA,ZONA,0,0,317,59,628.32,331.32,Label67,32.83,9,5,M. Dahoud
205485,LCM,UDARAC,UDARAC IZVAN OKVIRA,DESNA NOGA,0,0,317,59,628.32,331.32,Label67,32.83,9,5,M. Dahoud
11500,LCF,UDARAC,UDARAC U OKVIR,PO ZEMLJI,0,0,210,50,380.32,386.32,Label47,12.86,5,5,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,210,50,380.32,386.32,Label47,12.86,5,5,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,ZONA,0,0,210,50,380.32,386.32,Label47,12.86,5,5,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,LIJEVA NOGA,0,0,210,50,380.32,386.32,Label47,12.86,5,5,Raffael
185121,RES,UDARAC,UDARAC IZVAN OKVIRA,PO ZEMLJI,0,0,143,55,544.32,362.32,Label97,17.12,9,5,J. Hofmann
185121,RES,UDARAC,UDARAC IZVAN OKVIRA,LOS,0,0,143,55,544.32,362.32,Label97,17.12,9,5,J. Hofmann
185121,RES,UDARAC,UDARAC IZVAN OKVIRA,ZONA,0,0,143,55,544.32,362.32,Label97,17.12,9,5,J. Hofmann
185121,RES,UDARAC,UDARAC IZVAN OKVIRA,LIJEVA NOGA,0,0,143,55,544.32,362.32,Label97,17.12,9,5,J. Hofmann
39479,RCF,UDARAC,UDARAC U OKVIR,PO ZEMLJI,0,0,239,94,325.32,402.32,Label40,13.39,5,5,L. Stindl
39479,RCF,UDARAC,UDARAC U OKVIR,LOS,0,0,239,94,325.32,402.32,Label40,13.39,5,5,L. Stindl
39479,RCF,UDARAC,UDARAC U OKVIR,ZONA,0,0,239,94,325.32,402.32,Label40,13.39,5,5,L. Stindl
39479,RCF,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,239,94,325.32,402.32,Label40,13.39,5,5,L. Stindl
16087,CDM,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,1197,1263,355.32,400.32,Label21,6.55,8,8,H. Nordtveit
16087,CDM,UDARAC,UDARAC U OKVIR,GLAVOM,0,0,1197,1263,355.32,400.32,Label21,6.55,8,8,H. Nordtveit
11500,ST,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,1163,1198,372.32,379.32,Label32,2.87,8,8,Raffael
11500,ST,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,1163,1198,372.32,379.32,Label32,2.87,8,8,Raffael
39479,RCM,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,1205,1267,390.32,398.32,Label20,5.02,8,8,L. Stindl
39479,RCM,UDARAC,UDARAC U OKVIR,GLAVOM,0,0,1205,1267,390.32,398.32,Label20,5.02,8,8,L. Stindl
127794,LCB,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,1191,1268,438.32,415.32,Label65,6.49,8,8,M. Hinteregger
127794,LCB,UDARAC,UDARAC IZVAN OKVIRA,GLAVOM,0,0,1191,1268,438.32,415.32,Label65,6.49,8,8,M. Hinteregger
39479,RCM,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,1192,1275,398.32,471.32,Label96,9.14,8,12,L. Stindl
39479,RCM,UDARAC,UDARAC IZVAN OKVIRA,DESNA NOGA,0,0,1192,1275,398.32,471.32,Label96,9.14,8,12,L. Stindl
16894,LCM,UDARAC,UDARAC U OKVIR,PO ZEMLJI,0,0,365,102,266.32,380.32,Label45,23.28,6,5,F. Johnson
16894,LCM,UDARAC,UDARAC U OKVIR,LIJEVA NOGA,0,0,365,102,266.32,380.32,Label45,23.28,6,5,F. Johnson
16894,LCM,UDARAC,UDARAC U OKVIR,ZONA,0,0,365,102,266.32,380.32,Label45,23.28,6,5,F. Johnson
185121,LW,UDARAC,UDARAC U OKVIR,PO ZEMLJI,0,0,271,77,230.32,390.32,Label40,20.76,5,5,J. Hofmann
185121,LW,UDARAC,UDARAC U OKVIR,LOS,0,0,271,77,230.32,390.32,Label40,20.76,5,5,J. Hofmann
185121,LW,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,271,77,230.32,390.32,Label40,20.76,5,5,J. Hofmann
11500,ST,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,138,86,352.32,396.32,Label17,5.62,5,5,Raffael
11500,ST,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,138,86,352.32,396.32,Label17,5.62,5,5,Raffael
156709,RW,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,304,89,579.32,403.32,Label66,22.93,9,5,T. Hazard
156709,RW,UDARAC,UDARAC IZVAN OKVIRA,DESNA NOGA,0,0,304,89,579.32,403.32,Label66,22.93,9,5,T. Hazard
156709,RW,UDARAC,UDARAC IZVAN OKVIRA,ZONA,0,0,304,89,579.32,403.32,Label66,22.93,9,5,T. Hazard
206309,RCB,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,122,81,385.32,392.32,Label66,3.34,5,5,A. Christensen
206309,RCB,UDARAC,UDARAC IZVAN OKVIRA,IZ VOLEJA,0,0,122,81,385.32,392.32,Label66,3.34,5,5,A. Christensen
206309,RCB,UDARAC,UDARAC IZVAN OKVIRA,DESNA NOGA,0,0,122,81,385.32,392.32,Label66,3.34,5,5,A. Christensen
206309,RCB,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,1138,1287,462.32,389.32,Label65,13.5,12,8,A. Christensen
206309,RCB,UDARAC,UDARAC IZVAN OKVIRA,ODLICAN,0,0,1138,1287,462.32,389.32,Label65,13.5,12,8,A. Christensen
206309,RCB,UDARAC,UDARAC IZVAN OKVIRA,GLAVOM,0,0,1138,1287,462.32,389.32,Label65,13.5,12,8,A. Christensen
206309,RCB,UDARAC,UDARAC IZVAN OKVIRA,ZONA,0,0,1138,1287,462.32,389.32,Label65,13.5,12,8,A. Christensen
11500,LCF,UDARAC,UDARAC U OKVIR,PO ZEMLJI,0,0,1114,1234,241.32,401.32,Label45,16.76,8,8,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,LOS,0,0,1114,1234,241.32,401.32,Label45,16.76,8,8,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,ZONA,0,0,1114,1234,241.32,401.32,Label45,16.76,8,8,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,LIJEVA NOGA,0,0,1114,1234,241.32,401.32,Label45,16.76,8,8,Raffael
39479,RCF,UDARAC,UDARAC U OKVIR,PO ZEMLJI,0,0,1195,1295,407.32,413.32,Label44,8.05,8,8,L. Stindl
39479,RCF,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,1195,1295,407.32,413.32,Label44,8.05,8,8,L. Stindl
39479,RCF,UDARAC,UDARAC U OKVIR,ZONA,0,0,1195,1295,407.32,413.32,Label44,8.05,8,8,L. Stindl
39479,RCF,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,1195,1295,407.32,413.32,Label44,8.05,8,8,L. Stindl
156709,RW,UDARAC,UDARAC IZVAN OKVIRA,PO ZEMLJI,0,0,1205,1288,560.32,361.32,Label53,18.31,12,8,T. Hazard
156709,RW,UDARAC,UDARAC IZVAN OKVIRA,LOS,0,0,1205,1288,560.32,361.32,Label53,18.31,12,8,T. Hazard
156709,RW,UDARAC,UDARAC IZVAN OKVIRA,LIJEVA NOGA,0,0,1205,1288,560.32,361.32,Label53,18.31,12,8,T. Hazard
156709,RW,UDARAC,UDARAC IZVAN OKVIRA,ZONA,0,0,1205,1288,560.32,361.32,Label53,18.31,12,8,T. Hazard
11500,LCF,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,1026,1238,248.32,401.32,Label8,21.49,7,8,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,1026,1238,248.32,401.32,Label8,21.49,7,8,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,ZONA,0,0,1026,1238,248.32,401.32,Label8,21.49,7,8,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,1026,1238,248.32,401.32,Label8,21.49,7,8,Raffael
206309,RCB,UDARAC,UDARAC U OKVIR,PO ZEMLJI,0,0,1242,1295,469.32,435.32,Label39,5.16,12,8,A. Christensen
206309,RCB,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,1242,1295,469.32,435.32,Label39,5.16,12,8,A. Christensen
206309,RCB,UDARAC,UDARAC U OKVIR,ZONA,0,0,1242,1295,469.32,435.32,Label39,5.16,12,8,A. Christensen
206309,RCB,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,1242,1295,469.32,435.32,Label39,5.16,12,8,A. Christensen
127794,LCB,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,1170,1286,369.32,477.32,Label51,13.13,8,12,M. Hinteregger
127794,LCB,UDARAC,UDARAC IZVAN OKVIRA,LOS,0,0,1170,1286,369.32,477.32,Label51,13.13,8,12,M. Hinteregger
127794,LCB,UDARAC,UDARAC IZVAN OKVIRA,GLAVOM,0,0,1170,1286,369.32,477.32,Label51,13.13,8,12,M. Hinteregger
127794,LCB,UDARAC,UDARAC IZVAN OKVIRA,ZONA,0,0,1170,1286,369.32,477.32,Label51,13.13,8,12,M. Hinteregger
205485,LCM,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,1213,1256,243.32,334.32,Label38,8.53,8,8,M. Dahoud
205485,LCM,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,1213,1256,243.32,334.32,Label38,8.53,8,8,M. Dahoud
205485,LCM,UDARAC,UDARAC U OKVIR,ZONA,0,0,1213,1256,243.32,334.32,Label38,8.53,8,8,M. Dahoud
205485,LCM,UDARAC,UDARAC U OKVIR,LIJEVA NOGA,0,0,1213,1256,243.32,334.32,Label38,8.53,8,8,M. Dahoud
206309,RCB,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,138,50,415.32,401.32,Label46,7.17,5,5,A. Christensen
206309,RCB,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,138,50,415.32,401.32,Label46,7.17,5,5,A. Christensen
206309,RCB,UDARAC,UDARAC U OKVIR,ZONA,0,0,138,50,415.32,401.32,Label46,7.17,5,5,A. Christensen
206309,RCB,UDARAC,UDARAC U OKVIR,GLAVOM,0,0,138,50,415.32,401.32,Label46,7.17,5,5,A. Christensen
205485,LCM,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,225,62,364.32,468.32,Label68,15.84,5,9,M. Dahoud
205485,LCM,UDARAC,UDARAC IZVAN OKVIRA,LOS,0,0,225,62,364.32,468.32,Label68,15.84,5,9,M. Dahoud
205485,LCM,UDARAC,UDARAC IZVAN OKVIRA,ZONA,0,0,225,62,364.32,468.32,Label68,15.84,5,9,M. Dahoud
205485,LCM,UDARAC,UDARAC IZVAN OKVIRA,LIJEVA NOGA,0,0,225,62,364.32,468.32,Label68,15.84,5,9,M. Dahoud
205485,LCM,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,331,120,415.32,437.32,Label21,17.05,5,5,M. Dahoud
205485,LCM,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,331,120,415.32,437.32,Label21,17.05,5,5,M. Dahoud
205485,LCM,UDARAC,UDARAC U OKVIR,ZONA,0,0,331,120,415.32,437.32,Label21,17.05,5,5,M. Dahoud
205485,LCM,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,331,120,415.32,437.32,Label21,17.05,5,5,M. Dahoud
11500,LCF,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,190,51,420.32,389.32,Label25,11.48,5,5,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,190,51,420.32,389.32,Label25,11.48,5,5,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,ZONA,0,0,190,51,420.32,389.32,Label25,11.48,5,5,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,190,51,420.32,389.32,Label25,11.48,5,5,Raffael
4610,LB,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,97,56,552.32,504.32,Label53,5.27,9,9,O. Wendt
4610,LB,UDARAC,UDARAC IZVAN OKVIRA,LOS,0,0,97,56,552.32,504.32,Label53,5.27,9,9,O. Wendt
4610,LB,UDARAC,UDARAC IZVAN OKVIRA,ZONA,0,0,97,56,552.32,504.32,Label53,5.27,9,9,O. Wendt
4610,LB,UDARAC,UDARAC IZVAN OKVIRA,LIJEVA NOGA,0,0,97,56,552.32,504.32,Label53,5.27,9,9,O. Wendt
16087,RCM,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,374,50,347.32,395.32,Label13,26.35,6,5,H. Nordtveit
16087,RCM,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,374,50,347.32,395.32,Label13,26.35,6,5,H. Nordtveit
16087,RCM,UDARAC,UDARAC U OKVIR,ZONA,0,0,374,50,347.32,395.32,Label13,26.35,6,5,H. Nordtveit
16087,RCM,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,374,50,347.32,395.32,Label13,26.35,6,5,H. Nordtveit
205485,LCM,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,1007,1262,391.32,389.32,Label42,20.49,7,8,M. Dahoud
205485,LCM,UDARAC,UDARAC U OKVIR,IZ VOLEJA,0,0,1007,1262,391.32,389.32,Label42,20.49,7,8,M. Dahoud
205485,LCM,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,1007,1262,391.32,389.32,Label42,20.49,7,8,M. Dahoud
205485,LCM,UDARAC,UDARAC U OKVIR,ZONA,0,0,1007,1262,391.32,389.32,Label42,20.49,7,8,M. Dahoud
115078,LW,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,156,93,533.32,461.32,Label9,7.98,9,9,J. Drmic
115078,LW,UDARAC,UDARAC U OKVIR,LIJEVA NOGA,0,0,156,93,533.32,461.32,Label9,7.98,9,9,J. Drmic
115078,LW,UDARAC,UDARAC U OKVIR,LOS,0,0,156,93,533.32,461.32,Label9,7.98,9,9,J. Drmic
16894,LW,UDARAC,UDARAC U OKVIR,PO ZEMLJI,0,0,1228,1295,393.32,406.32,Label43,5.49,8,8,F. Johnson
16894,LW,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,1228,1295,393.32,406.32,Label43,5.49,8,8,F. Johnson
16894,LW,UDARAC,UDARAC U OKVIR,LIJEVA NOGA,0,0,1228,1295,393.32,406.32,Label43,5.49,8,8,F. Johnson
115078,LW,UDARAC,UDARAC U OKVIR,PO ZEMLJI,0,0,180,165,354.32,359.32,Label46,1.27,5,5,J. Drmic
115078,LW,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,180,165,354.32,359.32,Label46,1.27,5,5,J. Drmic
115078,LW,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,1195,1261,540.32,468.32,Label66,8.13,12,12,J. Drmic
115078,LW,UDARAC,UDARAC IZVAN OKVIRA,DESNA NOGA,0,0,1195,1261,540.32,468.32,Label66,8.13,12,12,J. Drmic
102647,RCM,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,305,86,494.32,406.32,Label67,19.14,9,5,G. Xhaka
102647,RCM,UDARAC,UDARAC IZVAN OKVIRA,LOS,0,0,305,86,494.32,406.32,Label67,19.14,9,5,G. Xhaka
102647,RCM,UDARAC,UDARAC IZVAN OKVIRA,IZ VOLEJA,0,0,305,86,494.32,406.32,Label67,19.14,9,5,G. Xhaka
102647,RCM,UDARAC,UDARAC IZVAN OKVIRA,LIJEVA NOGA,0,0,305,86,494.32,406.32,Label67,19.14,9,5,G. Xhaka
102647,RCM,UDARAC,UDARAC IZVAN OKVIRA,ZONA,0,0,305,86,494.32,406.32,Label67,19.14,9,5,G. Xhaka
39479,RCF,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,183,66,399.32,414.32,Label41,9.48,5,5,L. Stindl
39479,RCF,UDARAC,UDARAC U OKVIR,IZ VOLEJA,0,0,183,66,399.32,414.32,Label41,9.48,5,5,L. Stindl
39479,RCF,UDARAC,UDARAC U OKVIR,LIJEVA NOGA,0,0,183,66,399.32,414.32,Label41,9.48,5,5,L. Stindl
156709,RW,UDARAC,UDARAC IZVAN OKVIRA,DESNA NOGA,0,0,136,78,483.32,378.32,Label96,10.13,9,5,T. Hazard
156709,RW,UDARAC,UDARAC IZVAN OKVIRA,PO ZEMLJI,0,0,136,78,483.32,378.32,Label96,10.13,9,5,T. Hazard
11500,LCF,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,130,50,513.32,400.32,Label36,11.62,9,5,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,130,50,513.32,400.32,Label36,11.62,9,5,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,LIJEVA NOGA,0,0,130,50,513.32,400.32,Label36,11.62,9,5,Raffael
175582,LCB,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,178,76,449.32,465.32,Label56,8.31,5,9,B. Hrgota
175582,LCB,UDARAC,UDARAC IZVAN OKVIRA,GLAVOM,0,0,178,76,449.32,465.32,Label56,8.31,5,9,B. Hrgota
