ID,gameID,actionStartTime,actionEndTime,actionID,bindedActionID,actionOptionID,playerID,actionIDNaziv,bindedActionIDN,actionOptionIDN,targetPlayerID,playerPositionIDN,targetPositionIDN,touchNumber,playerTeam,actionPosX1,actionPosX2,actionPosY1,actionPosY2,goalZone,distance,refPositionX,refPositionY,startPossTime,endPossTime,gameTimeSection,playerPositionID,targetPositionID,awayTeamSide,action_duration,poss_duration,start_sector,end_sector,ref_sector,domaci,gosti,domaciFormacija,gostiFormacija,gameDate,gameTime,stadium,referee,climate,luna,temperature,viewers,domaciID,gostiID,homeTeamFormacijaID,awayTeamFormacijaID,Pogodaka_domaci,Score_domaci,Pogodaka_gosti,Score_gosti,Assignments
6719844,6647,2714.78,2719.87,247,0,0,8570,TOCNO DODAVANJE,0,0,16520,GK,RW,1,away,1088,668,468.32,262.32,,38.08,0,0.0,2714.78,2714.91,SecondHalf,1,21,right,5.09,0.13,12,6,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6719845,6647,2714.78,2719.87,15,247,247,8570,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,16520,GK,RW,1,away,1088,668,468.32,262.32,,38.08,0,0.0,2714.78,2714.91,SecondHalf,1,21,right,5.09,0.13,12,6,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6719857,6647,2714.78,2719.87,80,247,247,8570,ISPUCAVANJE TOCNO,TOCNO DODAVANJE,TOCNO DODAVANJE,16520,GK,RW,1,away,1088,668,468.32,262.32,,38.08,0,0.0,2714.78,2714.91,SecondHalf,1,21,right,5.09,0.13,12,6,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6719980,6647,2781.67,2786.01,247,0,0,5335,TOCNO DODAVANJE,0,0,22870,CDM,LCM,5,away,581,614,303.32,488.32,,16.07,0,0.0,2781.67,2784.64,SecondHalf,8,15,right,4.34,2.97,6,10,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6719990,6647,295.75,298.15,33,247,109,1802,ZALEDE,TOCNO DODAVANJE,MINIMALNO ZALEDE,1802,ST,ST,0,away,1035,969,427.32,426.32,,36.05,0,0.0,295.75,295.89,FirstHalf,11,11,left,2.4,0.14,7,7,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6719996,6647,2794.98,2799.02,247,0,0,21022,TOCNO DODAVANJE,0,0,1790,LCB,RCB,2,away,836,800,574.32,219.32,,30.56,0,0.0,2794.98,2796.63,SecondHalf,13,14,right,4.04,1.65,11,3,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720004,6647,2802.51,2807.08,247,0,0,212914,TOCNO DODAVANJE,0,0,8570,RB,GK,3,away,660,965,65.32,273.32,,30.3,0,0.0,2802.51,2804.05,SecondHalf,4,1,right,4.57,1.54,2,7,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720007,6647,2802.51,2807.08,213,247,247,212914,POVRATNA LOPTA GOLMANU,TOCNO DODAVANJE,TOCNO DODAVANJE,8570,RB,GK,3,away,660,965,65.32,273.32,,30.3,0,0.0,2802.51,2804.05,SecondHalf,4,1,right,4.57,1.54,2,7,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720010,6647,2807.08,2809.02,247,0,0,8570,TOCNO DODAVANJE,0,0,21022,GK,LCB,1,away,974,946,275.32,430.32,,13.47,0,0.0,2807.08,2807.2,SecondHalf,1,13,right,1.94,0.12,7,7,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720014,6647,2809.02,2813.39,247,0,0,21022,TOCNO DODAVANJE,0,0,1790,LCB,RCB,4,away,924,855,397.32,153.32,,21.63,0,0.0,2809.02,2811.37,SecondHalf,13,14,right,4.37,2.35,7,3,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720017,6647,2813.39,2819.85,247,0,0,1790,TOCNO DODAVANJE,0,0,21022,RCB,LCB,6,away,772,874,153.32,480.32,,29.2,0,0.0,2813.39,2817.42,SecondHalf,14,13,right,6.46,4.03,3,11,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720091,6647,372.62,374.72,247,0,0,199745,TOCNO DODAVANJE,0,0,1770,RCM,LW,2,away,828,846,510.32,324.32,,16.0,0,0.0,372.62,373.7,FirstHalf,16,20,left,2.1,1.08,11,7,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720105,6647,374.72,377.46,248,0,0,1770,NETOCNO DODAVANJE,0,0,69056,LW,RW,4,away,826,830,352.32,269.32,,7.12,0,0.0,374.72,377.13,FirstHalf,20,21,left,2.74,2.41,7,7,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720233,6647,464.87,465.4,248,0,0,199745,NETOCNO DODAVANJE,0,0,196657,RCM,LCB,1,away,1047,1117,428.32,422.32,,5.64,0,0.0,464.87,465.01,FirstHalf,16,13,left,0.53,0.14,7,8,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720239,6647,464.87,465.4,30,248,198,199745,UDARAC,NETOCNO DODAVANJE,UDARAC U BLOK,196657,RCM,LCB,1,away,1047,1117,428.32,422.32,,5.64,0,0.0,464.87,465.01,FirstHalf,16,13,left,0.53,0.14,7,8,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720241,6647,464.87,465.4,30,248,140,199745,UDARAC,NETOCNO DODAVANJE,PO ZRAKU,196657,RCM,LCB,1,away,1047,1117,428.32,422.32,,5.64,0,0.0,464.87,465.01,FirstHalf,16,13,left,0.53,0.14,7,8,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720242,6647,464.87,465.4,30,248,106,199745,UDARAC,NETOCNO DODAVANJE,LOS,196657,RCM,LCB,1,away,1047,1117,428.32,422.32,,5.64,0,0.0,464.87,465.01,FirstHalf,16,13,left,0.53,0.14,7,8,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720243,6647,464.87,465.4,30,248,209,199745,UDARAC,NETOCNO DODAVANJE,ZONA,196657,RCM,LCB,1,away,1047,1117,428.32,422.32,,5.64,0,0.0,464.87,465.01,FirstHalf,16,13,left,0.53,0.14,7,8,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720244,6647,464.87,465.4,30,248,101,199745,UDARAC,NETOCNO DODAVANJE,LIJEVA NOGA,196657,RCM,LCB,1,away,1047,1117,428.32,422.32,,5.64,0,0.0,464.87,465.01,FirstHalf,16,13,left,0.53,0.14,7,8,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720264,6647,2885.89,2888.29,248,0,0,5335,NETOCNO DODAVANJE,0,0,54414,CDM,RCB,1,away,879,552,406.32,386.32,,26.33,0,0.0,2885.88,2886.01,SecondHalf,8,14,right,2.4,0.13,7,6,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720266,6647,2885.89,2888.29,218,248,248,5335,SKOK GLAVOM,NETOCNO DODAVANJE,NETOCNO DODAVANJE,54414,CDM,RCB,1,away,879,552,406.32,386.32,,26.33,0,0.0,2885.88,2886.01,SecondHalf,8,14,right,2.4,0.13,7,6,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720278,6647,467.17,467.69,11,22,96,199745,KLIZECI START,PREKID IGRE,KLIZECI START PREKRSAJ,199745,RCM,RCM,0,away,986,950,445.32,314.32,,11.59,950,314.32,467.17,467.69,FirstHalf,16,16,left,0.52,0.52,7,7,7,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720346,6647,514.06,516.15,248,0,0,1790,NETOCNO DODAVANJE,0,0,54414,RCB,RCB,1,away,627,926,506.32,362.32,,27.01,0,0.0,514.06,514.21,FirstHalf,14,14,left,2.09,0.15,10,7,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720347,6647,514.06,516.15,15,248,248,1790,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,54414,RCB,RCB,1,away,627,926,506.32,362.32,,27.01,0,0.0,514.06,514.21,FirstHalf,14,14,left,2.09,0.15,10,7,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720348,6647,514.06,516.15,218,248,248,1790,SKOK GLAVOM,NETOCNO DODAVANJE,NETOCNO DODAVANJE,54414,RCB,RCB,1,away,627,926,506.32,362.32,,27.01,0,0.0,514.06,514.21,FirstHalf,14,14,left,2.09,0.15,10,7,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720352,6647,2906.29,2908.8,247,0,0,1790,TOCNO DODAVANJE,0,0,5335,RCB,CDM,1,away,1194,1131,390.32,349.32,,6.16,0,0.0,2906.29,2906.42,SecondHalf,14,8,right,2.51,0.13,8,8,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720353,6647,2906.29,2908.8,17,247,301,1790,OBRANA OD PROTIVNIKA,TOCNO DODAVANJE,OTKLONJENA OPASNOST,5335,RCB,CDM,1,away,1194,1131,390.32,349.32,,6.16,0,0.0,2906.29,2906.42,SecondHalf,14,8,right,2.51,0.13,8,8,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720354,6647,2906.29,2908.8,218,247,247,1790,SKOK GLAVOM,TOCNO DODAVANJE,TOCNO DODAVANJE,5335,RCB,CDM,1,away,1194,1131,390.32,349.32,,6.16,0,0.0,2906.29,2906.42,SecondHalf,14,8,right,2.51,0.13,8,8,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720357,6647,2906.29,2908.8,211,247,247,1790,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,5335,RCB,CDM,1,away,1194,1131,390.32,349.32,,6.16,0,0.0,2906.29,2906.42,SecondHalf,14,8,right,2.51,0.13,8,8,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720362,6647,2908.8,2911.1,247,0,0,5335,TOCNO DODAVANJE,0,0,16520,CDM,RW,1,away,1128,839,348.32,78.32,,32.78,0,0.0,2908.8,2908.92,SecondHalf,8,21,right,2.3,0.12,8,3,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720364,6647,2908.8,2911.1,15,247,247,5335,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,16520,CDM,RW,1,away,1128,839,348.32,78.32,,32.78,0,0.0,2908.8,2908.92,SecondHalf,8,21,right,2.3,0.12,8,3,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720370,6647,2908.8,2911.1,211,247,247,5335,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,16520,CDM,RW,1,away,1128,839,348.32,78.32,,32.78,0,0.0,2908.8,2908.92,SecondHalf,8,21,right,2.3,0.12,8,3,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720376,6647,2911.1,2914.68,247,0,0,16520,TOCNO DODAVANJE,0,0,212914,RW,RB,2,away,934,1097,79.32,169.32,,15.2,0,0.0,2911.1,2913.47,SecondHalf,21,4,right,3.58,2.37,3,4,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720456,6647,2914.64,2917.96,248,0,0,212914,NETOCNO DODAVANJE,0,0,1641,RB,RW,3,away,1120,748,145.32,128.32,,29.92,0,0.0,2914.64,2915.56,SecondHalf,4,21,right,3.32,0.92,4,3,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720459,6647,2914.64,2917.96,15,248,248,212914,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,1641,RB,RW,3,away,1120,748,145.32,128.32,,29.92,0,0.0,2914.64,2915.56,SecondHalf,4,21,right,3.32,0.92,4,3,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720472,6647,566.61,571.54,248,0,0,22870,NETOCNO DODAVANJE,0,0,54414,LCM,RCB,6,away,965,1038,335.32,338.32,,5.87,0,0.0,566.61,571.61,FirstHalf,15,14,left,4.93,5.0,7,7,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720473,6647,566.61,571.54,30,248,198,22870,UDARAC,NETOCNO DODAVANJE,UDARAC U BLOK,54414,LCM,RCB,6,away,965,1038,335.32,338.32,,5.87,0,0.0,566.61,571.61,FirstHalf,15,14,left,4.93,5.0,7,7,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720474,6647,566.61,571.54,30,248,140,22870,UDARAC,NETOCNO DODAVANJE,PO ZRAKU,54414,LCM,RCB,6,away,965,1038,335.32,338.32,,5.87,0,0.0,566.61,571.61,FirstHalf,15,14,left,4.93,5.0,7,7,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720477,6647,566.61,571.54,30,248,106,22870,UDARAC,NETOCNO DODAVANJE,LOS,54414,LCM,RCB,6,away,965,1038,335.32,338.32,,5.87,0,0.0,566.61,571.61,FirstHalf,15,14,left,4.93,5.0,7,7,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720478,6647,566.61,571.54,30,248,56,22870,UDARAC,NETOCNO DODAVANJE,DESNA NOGA,54414,LCM,RCB,6,away,965,1038,335.32,338.32,,5.87,0,0.0,566.61,571.61,FirstHalf,15,14,left,4.93,5.0,7,7,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720479,6647,566.61,571.54,30,248,209,22870,UDARAC,NETOCNO DODAVANJE,ZONA,54414,LCM,RCB,6,away,965,1038,335.32,338.32,,5.87,0,0.0,566.61,571.61,FirstHalf,15,14,left,4.93,5.0,7,7,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720490,6647,573.98,574.99,248,0,0,1770,NETOCNO DODAVANJE,0,0,161525,LW,LM,1,away,1252,1234,243.32,395.32,,13.1,0,0.0,573.98,574.07,FirstHalf,20,6,left,1.01,0.09,8,8,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720491,6647,573.98,574.99,15,248,248,1770,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,161525,LW,LM,1,away,1252,1234,243.32,395.32,,13.1,0,0.0,573.98,574.07,FirstHalf,20,6,left,1.01,0.09,8,8,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720522,6647,2965.63,2971.38,247,0,0,8570,TOCNO DODAVANJE,0,0,22870,GK,LCM,4,away,1117,924,443.32,424.32,,15.59,0,0.0,2965.63,2967.99,SecondHalf,1,15,right,5.75,2.36,8,7,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720523,6647,2965.63,2971.38,65,247,247,8570,DODAVANJE RUKOM KRATKO,TOCNO DODAVANJE,TOCNO DODAVANJE,22870,GK,LCM,4,away,1117,924,443.32,424.32,,15.59,0,0.0,2965.63,2967.99,SecondHalf,1,15,right,5.75,2.36,8,7,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720524,6647,2965.63,2971.38,211,247,247,8570,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,22870,GK,LCM,4,away,1117,924,443.32,424.32,,15.59,0,0.0,2965.63,2967.99,SecondHalf,1,15,right,5.75,2.36,8,7,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720529,6647,2971.38,2974.12,247,0,0,22870,TOCNO DODAVANJE,0,0,16520,LCM,RW,4,away,921,732,311.32,160.32,,19.95,0,0.0,2971.38,2973.62,SecondHalf,15,21,right,2.74,2.24,7,3,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720530,6647,2971.38,2974.12,15,247,247,22870,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,16520,LCM,RW,4,away,921,732,311.32,160.32,,19.95,0,0.0,2971.38,2973.62,SecondHalf,15,21,right,2.74,2.24,7,3,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720543,6647,641.25,642.72,247,0,0,1770,TOCNO DODAVANJE,0,0,1790,LW,RCB,1,away,1283,1226,57.32,355.32,,25.95,0,0.0,641.25,641.39,FirstHalf,20,14,left,1.47,0.14,4,8,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720544,6647,641.25,642.72,15,247,247,1770,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,1790,LW,RCB,1,away,1283,1226,57.32,355.32,,25.95,0,0.0,641.25,641.39,FirstHalf,20,14,left,1.47,0.14,4,8,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720546,6647,641.25,642.72,260,247,4,1770,IZVODENJE KORNERA,TOCNO DODAVANJE,CENTARSUT,1790,LW,RCB,1,away,1283,1226,57.32,355.32,,25.95,0,0.0,641.25,641.39,FirstHalf,20,14,left,1.47,0.14,4,8,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720548,6647,641.25,642.72,2,0,4,1770,POKUSAJI ASISTENCIJE,0,CENTARSUT,1790,LW,RCB,1,away,1283,1226,57.32,355.32,6720543,25.95,0,0.0,641.25,641.39,FirstHalf,20,14,left,1.47,0.14,4,8,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720555,6647,642.67,643.45,262,0,0,1790,UDARAC IZVAN OKVIRA,0,0,0,RCB,0,1,away,1223,1288,361.32,389.32,Label65,5.74,0,0.0,642.67,642.77,FirstHalf,14,0,left,0.78,0.1,8,8,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720556,6647,642.67,643.45,30,262,140,1790,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,RCB,0,1,away,1223,1288,361.32,389.32,Label65,5.74,0,0.0,642.67,642.77,FirstHalf,14,0,left,0.78,0.1,8,8,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720557,6647,642.67,643.45,30,262,106,1790,UDARAC,UDARAC IZVAN OKVIRA,LOS,0,RCB,0,1,away,1223,1288,361.32,389.32,Label65,5.74,0,0.0,642.67,642.77,FirstHalf,14,0,left,0.78,0.1,8,8,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720558,6647,642.67,643.45,30,262,209,1790,UDARAC,UDARAC IZVAN OKVIRA,ZONA,0,RCB,0,1,away,1223,1288,361.32,389.32,Label65,5.74,0,0.0,642.67,642.77,FirstHalf,14,0,left,0.78,0.1,8,8,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720560,6647,642.67,643.45,30,262,72,1790,UDARAC,UDARAC IZVAN OKVIRA,GLAVOM,0,RCB,0,1,away,1223,1288,361.32,389.32,Label65,5.74,0,0.0,642.67,642.77,FirstHalf,14,0,left,0.78,0.1,8,8,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720561,6647,642.67,643.45,23,262,82,1790,PRILIKA ZA GOL,UDARAC IZVAN OKVIRA,IZ KORNERA,0,RCB,0,1,away,1223,1288,361.32,389.32,Label65,5.74,0,0.0,642.67,642.77,FirstHalf,14,0,left,0.78,0.1,8,8,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720666,6647,721.67,724.29,247,0,0,5335,TOCNO DODAVANJE,0,0,1770,CDM,LW,3,away,705,775,356.32,156.32,,18.04,0,0.0,721.67,722.96,FirstHalf,8,20,left,2.62,1.29,7,3,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720672,6647,724.29,727.21,247,0,0,1770,TOCNO DODAVANJE,0,0,196633,LW,LB,4,away,857,871,123.32,79.32,,3.93,0,0.0,724.29,726.6,FirstHalf,20,2,left,2.92,2.31,3,3,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720684,6647,733.57,735.87,247,0,0,196633,TOCNO DODAVANJE,0,0,1770,LB,LW,2,away,852,940,91.32,64.32,,7.44,0,0.0,733.57,735.09,FirstHalf,2,20,left,2.3,1.52,3,3,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
6720687,6647,735.87,737.84,247,0,0,1770,TOCNO DODAVANJE,0,0,196633,LW,LB,2,away,955,1051,60.32,86.32,,8.02,0,0.0,735.87,736.68,FirstHalf,20,2,left,1.97,0.81,3,4,0,1. FC Koln,Eintracht Frankfurt,343,451,2016.02.13 00:00:00,18:30:00,RheinEnergieStadion,25,Kisa,Noc,5,49200,10476,10347,1,22,3,3,1,0,0.0
