,playerID,targetPlayerID,playerPositionIDN,targetPositionIDN,ukupno
285,206101.0,88465.0,RES,RCB,2
286,16520.0,31564.0,RW,RES,1
287,77888.0,39007.0,ST,LW,2
288,206101.0,57667.0,RES,RB,3
289,8570.0,95861.0,GK,LCB,1
290,199745.0,8243.0,CAM,RW,1
291,40700.0,8243.0,RDM,RW,2
292,199745.0,31564.0,CAM,RES,3
293,206101.0,95861.0,RES,LCB,2
294,5335.0,88465.0,RB,RCB,2
295,44079.0,1775.0,LDM,CAM,1
296,16520.0,57667.0,RW,RB,1
297,44079.0,57667.0,LDM,RB,1
298,196633.0,88465.0,LB,RCB,1
299,16520.0,55796.0,RW,ST,1
300,206101.0,31564.0,RES,RES,1
301,8570.0,57667.0,GK,RB,1
302,67519.0,57667.0,RES,RB,1
303,1790.0,55796.0,RES,ST,2
304,1790.0,31564.0,RES,RES,1
305,5335.0,8243.0,RB,RW,1
306,44079.0,38466.0,LDM,RES,1
307,196633.0,37644.0,LW,ST,1
308,205986.0,16890.0,RCB,RCB,1
309,205986.0,16381.0,RCB,LCB,3
310,196661.0,71993.0,RB,LCM,2
311,205986.0,71993.0,RCB,LCM,5
312,16520.0,55626.0,RW,LW,1
313,16520.0,16492.0,RW,RB,2
314,196633.0,204281.0,LW,CDM,2
315,5335.0,16890.0,CDM,RCB,2
316,8570.0,16492.0,GK,RB,3
317,8570.0,65860.0,GK,GK,1
318,12956.0,39797.0,LB,RW,1
319,8570.0,16890.0,GK,RCB,3
320,196633.0,39797.0,LW,RW,1
321,8570.0,16381.0,GK,LCB,5
322,77888.0,204281.0,ST,CDM,2
323,77888.0,69050.0,ST,RCM,2
324,21022.0,37644.0,LCB,ST,1
325,8570.0,204281.0,GK,CDM,1
326,205986.0,204281.0,RCB,CDM,3
327,77888.0,16890.0,ST,RCB,2
328,12956.0,16492.0,LB,RB,1
329,1802.0,39797.0,LCM,RW,1
330,40700.0,39421.0,RCM,LB,1
331,77888.0,16381.0,ST,LCB,3
332,196661.0,39421.0,RB,LB,4
333,77888.0,16492.0,ST,RB,2
334,40700.0,16381.0,RCM,LCB,1
335,16520.0,65860.0,RW,GK,1
336,16520.0,39421.0,RW,LB,3
337,40700.0,65860.0,RCM,GK,1
338,5335.0,204281.0,CDM,CDM,1
339,40700.0,55626.0,RCM,LW,1
340,196661.0,16381.0,RB,LCB,1
341,77888.0,39421.0,ST,LB,3
342,196633.0,16492.0,LW,RB,4
343,21022.0,71993.0,LCB,LCM,2
344,1802.0,55626.0,LCM,LW,1
345,196661.0,65860.0,RB,GK,2
346,5335.0,16492.0,CDM,RB,1
347,196633.0,69050.0,LW,RCM,2
348,12956.0,71993.0,LB,LCM,1
349,77888.0,55626.0,ST,LW,1
350,12956.0,39421.0,LB,LB,1
351,12956.0,204281.0,LB,CDM,1
352,16520.0,16381.0,RW,LCB,1
353,77888.0,71993.0,ST,LCM,1
354,16520.0,204281.0,RW,CDM,1
355,5335.0,65860.0,CDM,GK,2
356,8570.0,69050.0,GK,RCM,1
357,196661.0,25072.0,RB,LW,7
358,8570.0,25072.0,GK,LW,1
359,21022.0,16381.0,LCB,LCB,1
360,205986.0,37644.0,RCB,ST,2
361,1802.0,204281.0,LCM,CDM,1
362,77888.0,65860.0,ST,GK,1
363,205986.0,39421.0,RCB,LB,1
364,196633.0,16381.0,LW,LCB,1
365,77888.0,39797.0,ST,RW,1
366,57720.0,39421.0,RW,LB,2
367,1802.0,65860.0,LCM,GK,1
368,12956.0,69050.0,LB,RCM,3
369,5335.0,25072.0,CDM,LW,1
370,8570.0,39421.0,GK,LB,1
371,57720.0,204281.0,RW,CDM,2
372,12956.0,16890.0,LB,RCB,1
373,57720.0,71993.0,RW,LCM,1
374,5335.0,71993.0,CDM,LCM,1
375,196633.0,16890.0,LW,RCB,1
376,205986.0,65860.0,RCB,GK,1
377,57720.0,16381.0,RW,LCB,4
378,5335.0,37644.0,CDM,ST,1
379,5335.0,16381.0,CDM,LCB,1
380,8570.0,71993.0,GK,LCM,1
381,77888.0,25072.0,ST,LW,1
382,21022.0,39797.0,LCB,RW,1
383,21022.0,39421.0,LCB,LB,1
384,5335.0,69050.0,CDM,RCM,1
385,196661.0,204281.0,RB,CDM,1
386,5335.0,22397.0,CDM,RW,1
387,196661.0,16890.0,RB,RCB,1
388,77888.0,19278.0,ST,LCB,1
389,12956.0,19278.0,LB,LCB,1
390,8570.0,175390.0,GK,LB,10
391,16520.0,2022.0,RW,RCM,3
392,199745.0,210557.0,RCM,LW,2
393,196661.0,210557.0,RB,LW,6
394,77888.0,38494.0,ST,LCM,1
395,8570.0,210557.0,GK,LW,1
396,5335.0,85380.0,LCM,GK,1
397,196661.0,175390.0,RB,LB,2
398,196633.0,201849.0,LB,RW,1
399,196661.0,143213.0,RB,LCB,4
400,8570.0,122073.0,GK,LCF,1
401,196633.0,210557.0,LB,LW,3
402,199745.0,38494.0,RCM,LCM,4
403,199745.0,85380.0,RCM,GK,3
404,5335.0,143213.0,LCM,LCB,4
405,5335.0,2054.0,LCM,RCF,3
406,67519.0,2022.0,LW,RCM,1
407,77888.0,63828.0,ST,RB,4
408,5335.0,23179.0,LCM,RCB,3
409,21022.0,38494.0,LCB,LCM,2
410,8570.0,143213.0,GK,LCB,7
411,77888.0,175390.0,ST,LB,5
412,196661.0,2054.0,RB,RCF,2
413,1790.0,38494.0,RCB,LCM,3
414,21022.0,2022.0,LCB,RCM,1
415,1802.0,23179.0,CAM,RCB,3
416,1802.0,143213.0,CAM,LCB,2
417,16520.0,143213.0,RW,LCB,2
418,196661.0,85380.0,RB,GK,1
419,5335.0,175390.0,LCM,LB,1
420,8570.0,63828.0,GK,RB,3
421,199745.0,122073.0,RCM,LCF,2
422,1790.0,63828.0,RCB,RB,1
423,16520.0,38494.0,RW,LCM,1
424,1790.0,2054.0,RCB,RCF,1
425,199745.0,23179.0,RCM,RCB,1
426,196633.0,23179.0,LB,RCB,1
427,196633.0,175390.0,LB,LB,2
428,196633.0,63828.0,LB,RB,3
429,5335.0,38494.0,LCM,LCM,3
430,1790.0,143213.0,RCB,LCB,2
431,16520.0,175390.0,RW,LB,4
432,196661.0,2022.0,RB,RCM,1
433,5335.0,63828.0,LCM,RB,2
434,196661.0,23179.0,RB,RCB,2
435,67519.0,63828.0,LW,RB,1
436,1802.0,63828.0,CAM,RB,1
437,77888.0,2022.0,ST,RCM,1
438,203576.0,63828.0,LW,RB,3
439,77888.0,143213.0,ST,LCB,4
440,199745.0,143213.0,RCM,LCB,7
441,203576.0,201849.0,LW,RW,1
442,21022.0,85380.0,LCB,GK,1
443,16520.0,85380.0,RW,GK,1
444,199745.0,175390.0,RCM,LB,1
445,21022.0,201849.0,LCB,RW,1
446,21022.0,23179.0,LCB,RCB,2
447,77888.0,201849.0,ST,RW,1
448,1790.0,210557.0,RCB,LW,1
449,21022.0,143213.0,LCB,LCB,1
450,77888.0,23179.0,ST,RCB,2
451,77888.0,210557.0,ST,LW,2
452,8570.0,2022.0,GK,RCM,2
453,196661.0,201849.0,RB,RW,1
454,21022.0,63828.0,LCB,RB,2
455,203576.0,210557.0,LW,LW,3
456,21022.0,210557.0,LCB,LW,1
457,16520.0,63828.0,RW,RB,1
458,1790.0,2022.0,RCB,RCM,1
