id_utakmice,id_igraca,tim,domaci,gosti,id_domaci,id_gosti,broj_akcija
6398,8570,away,Eintracht Frankfurt,SV Darmstadt 98,10347,10329,14
6398,8570,away,Eintracht Frankfurt,SV Darmstadt 98,10347,10329,14
6398,8570,away,Eintracht Frankfurt,SV Darmstadt 98,10347,10329,14
6398,8570,away,Eintracht Frankfurt,SV Darmstadt 98,10347,10329,14
6398,8570,away,Eintracht Frankfurt,SV Darmstadt 98,10347,10329,14
6398,8570,away,Eintracht Frankfurt,SV Darmstadt 98,10347,10329,14
6398,8570,away,Eintracht Frankfurt,SV Darmstadt 98,10347,10329,14
6398,8570,away,Eintracht Frankfurt,SV Darmstadt 98,10347,10329,14
6398,8570,away,Eintracht Frankfurt,SV Darmstadt 98,10347,10329,14
6398,8570,away,Eintracht Frankfurt,SV Darmstadt 98,10347,10329,14
6398,8570,away,Eintracht Frankfurt,SV Darmstadt 98,10347,10329,14
6398,8570,away,Eintracht Frankfurt,SV Darmstadt 98,10347,10329,14
6398,8570,away,Eintracht Frankfurt,SV Darmstadt 98,10347,10329,14
6450,8570,away,Eintracht Frankfurt,SV Werder Bremen,10347,10677,17
6450,8570,away,Eintracht Frankfurt,SV Werder Bremen,10347,10677,17
6450,8570,away,Eintracht Frankfurt,SV Werder Bremen,10347,10677,17
6450,8570,away,Eintracht Frankfurt,SV Werder Bremen,10347,10677,17
6450,8570,away,Eintracht Frankfurt,SV Werder Bremen,10347,10677,17
6450,8570,away,Eintracht Frankfurt,SV Werder Bremen,10347,10677,17
6450,8570,away,Eintracht Frankfurt,SV Werder Bremen,10347,10677,17
6450,8570,away,Eintracht Frankfurt,SV Werder Bremen,10347,10677,17
6450,8570,away,Eintracht Frankfurt,SV Werder Bremen,10347,10677,17
6450,8570,away,Eintracht Frankfurt,SV Werder Bremen,10347,10677,17
6450,8570,away,Eintracht Frankfurt,SV Werder Bremen,10347,10677,17
6450,8570,away,Eintracht Frankfurt,SV Werder Bremen,10347,10677,17
6450,8570,away,Eintracht Frankfurt,SV Werder Bremen,10347,10677,17
6450,8570,away,Eintracht Frankfurt,SV Werder Bremen,10347,10677,17
6770,8570,away,Eintracht Frankfurt,FC Ingolstadt 04,10347,10453,23
6770,8570,away,Eintracht Frankfurt,FC Ingolstadt 04,10347,10453,23
6770,8570,away,Eintracht Frankfurt,FC Ingolstadt 04,10347,10453,23
6770,8570,away,Eintracht Frankfurt,FC Ingolstadt 04,10347,10453,23
6770,8570,away,Eintracht Frankfurt,FC Ingolstadt 04,10347,10453,23
6770,8570,away,Eintracht Frankfurt,FC Ingolstadt 04,10347,10453,23
6770,8570,away,Eintracht Frankfurt,FC Ingolstadt 04,10347,10453,23
6770,8570,away,Eintracht Frankfurt,FC Ingolstadt 04,10347,10453,23
6770,8570,away,Eintracht Frankfurt,FC Ingolstadt 04,10347,10453,23
6770,8570,away,Eintracht Frankfurt,FC Ingolstadt 04,10347,10453,23
6770,8570,away,Eintracht Frankfurt,FC Ingolstadt 04,10347,10453,23
6770,8570,away,Eintracht Frankfurt,FC Ingolstadt 04,10347,10453,23
6770,8570,away,Eintracht Frankfurt,FC Ingolstadt 04,10347,10453,23
6770,8570,away,Eintracht Frankfurt,FC Ingolstadt 04,10347,10453,23
6609,8570,away,Eintracht Frankfurt,VfB Stuttgart,10347,10646,24
6609,8570,away,Eintracht Frankfurt,VfB Stuttgart,10347,10646,24
6609,8570,away,Eintracht Frankfurt,VfB Stuttgart,10347,10646,24
6609,8570,away,Eintracht Frankfurt,VfB Stuttgart,10347,10646,24
6609,8570,away,Eintracht Frankfurt,VfB Stuttgart,10347,10646,24
6609,8570,away,Eintracht Frankfurt,VfB Stuttgart,10347,10646,24
6609,8570,away,Eintracht Frankfurt,VfB Stuttgart,10347,10646,24
6609,8570,away,Eintracht Frankfurt,VfB Stuttgart,10347,10646,24
6609,8570,away,Eintracht Frankfurt,VfB Stuttgart,10347,10646,24
6609,8570,away,Eintracht Frankfurt,VfB Stuttgart,10347,10646,24
6609,8570,away,Eintracht Frankfurt,VfB Stuttgart,10347,10646,24
6609,8570,away,Eintracht Frankfurt,VfB Stuttgart,10347,10646,24
6609,8570,away,Eintracht Frankfurt,VfB Stuttgart,10347,10646,24
6609,8570,away,Eintracht Frankfurt,VfB Stuttgart,10347,10646,24
6553,8570,away,Eintracht Frankfurt,VfL Wolfsburg,10347,10653,28
6553,8570,away,Eintracht Frankfurt,VfL Wolfsburg,10347,10653,28
6553,8570,away,Eintracht Frankfurt,VfL Wolfsburg,10347,10653,28
6553,8570,away,Eintracht Frankfurt,VfL Wolfsburg,10347,10653,28
6553,8570,away,Eintracht Frankfurt,VfL Wolfsburg,10347,10653,28
6553,8570,away,Eintracht Frankfurt,VfL Wolfsburg,10347,10653,28
6553,8570,away,Eintracht Frankfurt,VfL Wolfsburg,10347,10653,28
6553,8570,away,Eintracht Frankfurt,VfL Wolfsburg,10347,10653,28
6553,8570,away,Eintracht Frankfurt,VfL Wolfsburg,10347,10653,28
6553,8570,away,Eintracht Frankfurt,VfL Wolfsburg,10347,10653,28
6553,8570,away,Eintracht Frankfurt,VfL Wolfsburg,10347,10653,28
6553,8570,away,Eintracht Frankfurt,VfL Wolfsburg,10347,10653,28
6553,8570,away,Eintracht Frankfurt,VfL Wolfsburg,10347,10653,28
6553,8570,away,Eintracht Frankfurt,VfL Wolfsburg,10347,10653,28
6308,8570,away,Eintracht Frankfurt,Bayer 04 Leverkusen,10347,10281,34
6308,8570,away,Eintracht Frankfurt,Bayer 04 Leverkusen,10347,10281,34
6308,8570,away,Eintracht Frankfurt,Bayer 04 Leverkusen,10347,10281,34
6308,8570,away,Eintracht Frankfurt,Bayer 04 Leverkusen,10347,10281,34
6308,8570,away,Eintracht Frankfurt,Bayer 04 Leverkusen,10347,10281,34
6308,8570,away,Eintracht Frankfurt,Bayer 04 Leverkusen,10347,10281,34
6308,8570,away,Eintracht Frankfurt,Bayer 04 Leverkusen,10347,10281,34
6308,8570,away,Eintracht Frankfurt,Bayer 04 Leverkusen,10347,10281,34
6308,8570,away,Eintracht Frankfurt,Bayer 04 Leverkusen,10347,10281,34
6308,8570,away,Eintracht Frankfurt,Bayer 04 Leverkusen,10347,10281,34
6308,8570,away,Eintracht Frankfurt,Bayer 04 Leverkusen,10347,10281,34
6308,8570,away,Eintracht Frankfurt,Bayer 04 Leverkusen,10347,10281,34
6308,8570,away,Eintracht Frankfurt,Bayer 04 Leverkusen,10347,10281,34
6308,8570,away,Eintracht Frankfurt,Bayer 04 Leverkusen,10347,10281,34
6258,8570,away,TSG 1899 Hoffenheim,Eintracht Frankfurt,10442,10347,51
6258,8570,away,TSG 1899 Hoffenheim,Eintracht Frankfurt,10442,10347,51
6258,8570,away,TSG 1899 Hoffenheim,Eintracht Frankfurt,10442,10347,51
6258,8570,away,TSG 1899 Hoffenheim,Eintracht Frankfurt,10442,10347,51
6258,8570,away,TSG 1899 Hoffenheim,Eintracht Frankfurt,10442,10347,51
6258,8570,away,TSG 1899 Hoffenheim,Eintracht Frankfurt,10442,10347,51
6258,8570,away,TSG 1899 Hoffenheim,Eintracht Frankfurt,10442,10347,51
6258,8570,away,TSG 1899 Hoffenheim,Eintracht Frankfurt,10442,10347,51
6258,8570,away,TSG 1899 Hoffenheim,Eintracht Frankfurt,10442,10347,51
6258,8570,away,TSG 1899 Hoffenheim,Eintracht Frankfurt,10442,10347,51
6258,8570,away,TSG 1899 Hoffenheim,Eintracht Frankfurt,10442,10347,51
6258,8570,away,TSG 1899 Hoffenheim,Eintracht Frankfurt,10442,10347,51
6258,8570,away,TSG 1899 Hoffenheim,Eintracht Frankfurt,10442,10347,51
6258,8570,away,TSG 1899 Hoffenheim,Eintracht Frankfurt,10442,10347,51
6573,8570,away,FC Augsburg,Eintracht Frankfurt,10269,10347,90
6573,8570,away,FC Augsburg,Eintracht Frankfurt,10269,10347,90
6573,8570,away,FC Augsburg,Eintracht Frankfurt,10269,10347,90
6573,8570,away,FC Augsburg,Eintracht Frankfurt,10269,10347,90
6573,8570,away,FC Augsburg,Eintracht Frankfurt,10269,10347,90
6573,8570,away,FC Augsburg,Eintracht Frankfurt,10269,10347,90
6573,8570,away,FC Augsburg,Eintracht Frankfurt,10269,10347,90
6573,8570,away,FC Augsburg,Eintracht Frankfurt,10269,10347,90
6573,8570,away,FC Augsburg,Eintracht Frankfurt,10269,10347,90
6573,8570,away,FC Augsburg,Eintracht Frankfurt,10269,10347,90
6573,8570,away,FC Augsburg,Eintracht Frankfurt,10269,10347,90
6573,8570,away,FC Augsburg,Eintracht Frankfurt,10269,10347,90
6573,8570,away,FC Augsburg,Eintracht Frankfurt,10269,10347,90
6573,8570,away,FC Augsburg,Eintracht Frankfurt,10269,10347,90
6756,8570,away,Hertha BSC,Eintracht Frankfurt,10437,10347,91
6756,8570,away,Hertha BSC,Eintracht Frankfurt,10437,10347,91
6756,8570,away,Hertha BSC,Eintracht Frankfurt,10437,10347,91
6756,8570,away,Hertha BSC,Eintracht Frankfurt,10437,10347,91
6756,8570,away,Hertha BSC,Eintracht Frankfurt,10437,10347,91
6756,8570,away,Hertha BSC,Eintracht Frankfurt,10437,10347,91
6756,8570,away,Hertha BSC,Eintracht Frankfurt,10437,10347,91
6756,8570,away,Hertha BSC,Eintracht Frankfurt,10437,10347,91
6756,8570,away,Hertha BSC,Eintracht Frankfurt,10437,10347,91
6756,8570,away,Hertha BSC,Eintracht Frankfurt,10437,10347,91
6756,8570,away,Hertha BSC,Eintracht Frankfurt,10437,10347,91
6756,8570,away,Hertha BSC,Eintracht Frankfurt,10437,10347,91
6756,8570,away,Hertha BSC,Eintracht Frankfurt,10437,10347,91
6756,8570,away,Hertha BSC,Eintracht Frankfurt,10437,10347,91
6370,8570,away,1. FSV Mainz 05,Eintracht Frankfurt,10388,10347,92
6425,8570,away,Borussia Dortmund,Eintracht Frankfurt,10303,10347,92
6370,8570,away,1. FSV Mainz 05,Eintracht Frankfurt,10388,10347,92
6425,8570,away,Borussia Dortmund,Eintracht Frankfurt,10303,10347,92
6370,8570,away,1. FSV Mainz 05,Eintracht Frankfurt,10388,10347,92
6425,8570,away,Borussia Dortmund,Eintracht Frankfurt,10303,10347,92
6370,8570,away,1. FSV Mainz 05,Eintracht Frankfurt,10388,10347,92
6425,8570,away,Borussia Dortmund,Eintracht Frankfurt,10303,10347,92
6370,8570,away,1. FSV Mainz 05,Eintracht Frankfurt,10388,10347,92
6425,8570,away,Borussia Dortmund,Eintracht Frankfurt,10303,10347,92
6370,8570,away,1. FSV Mainz 05,Eintracht Frankfurt,10388,10347,92
6425,8570,away,Borussia Dortmund,Eintracht Frankfurt,10303,10347,92
6370,8570,away,1. FSV Mainz 05,Eintracht Frankfurt,10388,10347,92
6425,8570,away,Borussia Dortmund,Eintracht Frankfurt,10303,10347,92
6370,8570,away,1. FSV Mainz 05,Eintracht Frankfurt,10388,10347,92
6425,8570,away,Borussia Dortmund,Eintracht Frankfurt,10303,10347,92
6370,8570,away,1. FSV Mainz 05,Eintracht Frankfurt,10388,10347,92
6425,8570,away,Borussia Dortmund,Eintracht Frankfurt,10303,10347,92
6370,8570,away,1. FSV Mainz 05,Eintracht Frankfurt,10388,10347,92
6425,8570,away,Borussia Dortmund,Eintracht Frankfurt,10303,10347,92
6370,8570,away,1. FSV Mainz 05,Eintracht Frankfurt,10388,10347,92
6425,8570,away,Borussia Dortmund,Eintracht Frankfurt,10303,10347,92
6370,8570,away,1. FSV Mainz 05,Eintracht Frankfurt,10388,10347,92
6425,8570,away,Borussia Dortmund,Eintracht Frankfurt,10303,10347,92
6370,8570,away,1. FSV Mainz 05,Eintracht Frankfurt,10388,10347,92
6425,8570,away,Borussia Dortmund,Eintracht Frankfurt,10303,10347,92
6370,8570,away,1. FSV Mainz 05,Eintracht Frankfurt,10388,10347,92
6425,8570,away,Borussia Dortmund,Eintracht Frankfurt,10303,10347,92
6647,8570,away,1. FC Koln,Eintracht Frankfurt,10476,10347,104
6647,8570,away,1. FC Koln,Eintracht Frankfurt,10476,10347,104
6647,8570,away,1. FC Koln,Eintracht Frankfurt,10476,10347,104
6647,8570,away,1. FC Koln,Eintracht Frankfurt,10476,10347,104
6647,8570,away,1. FC Koln,Eintracht Frankfurt,10476,10347,104
6647,8570,away,1. FC Koln,Eintracht Frankfurt,10476,10347,104
6647,8570,away,1. FC Koln,Eintracht Frankfurt,10476,10347,104
6647,8570,away,1. FC Koln,Eintracht Frankfurt,10476,10347,104
6647,8570,away,1. FC Koln,Eintracht Frankfurt,10476,10347,104
6647,8570,away,1. FC Koln,Eintracht Frankfurt,10476,10347,104
6647,8570,away,1. FC Koln,Eintracht Frankfurt,10476,10347,104
6647,8570,away,1. FC Koln,Eintracht Frankfurt,10476,10347,104
6647,8570,away,1. FC Koln,Eintracht Frankfurt,10476,10347,104
6647,8570,away,1. FC Koln,Eintracht Frankfurt,10476,10347,104
6573,8570,home,FC Augsburg,Eintracht Frankfurt,10269,10347,5
6573,8570,home,FC Augsburg,Eintracht Frankfurt,10269,10347,5
6573,8570,home,FC Augsburg,Eintracht Frankfurt,10269,10347,5
6573,8570,home,FC Augsburg,Eintracht Frankfurt,10269,10347,5
6573,8570,home,FC Augsburg,Eintracht Frankfurt,10269,10347,5
6573,8570,home,FC Augsburg,Eintracht Frankfurt,10269,10347,5
6573,8570,home,FC Augsburg,Eintracht Frankfurt,10269,10347,5
6573,8570,home,FC Augsburg,Eintracht Frankfurt,10269,10347,5
6573,8570,home,FC Augsburg,Eintracht Frankfurt,10269,10347,5
6573,8570,home,FC Augsburg,Eintracht Frankfurt,10269,10347,5
6573,8570,home,FC Augsburg,Eintracht Frankfurt,10269,10347,5
6573,8570,home,FC Augsburg,Eintracht Frankfurt,10269,10347,5
6573,8570,home,FC Augsburg,Eintracht Frankfurt,10269,10347,5
6573,8570,home,FC Augsburg,Eintracht Frankfurt,10269,10347,5
6258,8570,home,TSG 1899 Hoffenheim,Eintracht Frankfurt,10442,10347,15
6258,8570,home,TSG 1899 Hoffenheim,Eintracht Frankfurt,10442,10347,15
6258,8570,home,TSG 1899 Hoffenheim,Eintracht Frankfurt,10442,10347,15
6258,8570,home,TSG 1899 Hoffenheim,Eintracht Frankfurt,10442,10347,15
6258,8570,home,TSG 1899 Hoffenheim,Eintracht Frankfurt,10442,10347,15
6258,8570,home,TSG 1899 Hoffenheim,Eintracht Frankfurt,10442,10347,15
6258,8570,home,TSG 1899 Hoffenheim,Eintracht Frankfurt,10442,10347,15
6258,8570,home,TSG 1899 Hoffenheim,Eintracht Frankfurt,10442,10347,15
6258,8570,home,TSG 1899 Hoffenheim,Eintracht Frankfurt,10442,10347,15
6258,8570,home,TSG 1899 Hoffenheim,Eintracht Frankfurt,10442,10347,15
6258,8570,home,TSG 1899 Hoffenheim,Eintracht Frankfurt,10442,10347,15
6258,8570,home,TSG 1899 Hoffenheim,Eintracht Frankfurt,10442,10347,15
6258,8570,home,TSG 1899 Hoffenheim,Eintracht Frankfurt,10442,10347,15
6258,8570,home,TSG 1899 Hoffenheim,Eintracht Frankfurt,10442,10347,15
6756,8570,home,Hertha BSC,Eintracht Frankfurt,10437,10347,19
6756,8570,home,Hertha BSC,Eintracht Frankfurt,10437,10347,19
6756,8570,home,Hertha BSC,Eintracht Frankfurt,10437,10347,19
6756,8570,home,Hertha BSC,Eintracht Frankfurt,10437,10347,19
6756,8570,home,Hertha BSC,Eintracht Frankfurt,10437,10347,19
6756,8570,home,Hertha BSC,Eintracht Frankfurt,10437,10347,19
6756,8570,home,Hertha BSC,Eintracht Frankfurt,10437,10347,19
6756,8570,home,Hertha BSC,Eintracht Frankfurt,10437,10347,19
6756,8570,home,Hertha BSC,Eintracht Frankfurt,10437,10347,19
6756,8570,home,Hertha BSC,Eintracht Frankfurt,10437,10347,19
6756,8570,home,Hertha BSC,Eintracht Frankfurt,10437,10347,19
6756,8570,home,Hertha BSC,Eintracht Frankfurt,10437,10347,19
6756,8570,home,Hertha BSC,Eintracht Frankfurt,10437,10347,19
6756,8570,home,Hertha BSC,Eintracht Frankfurt,10437,10347,19
6370,8570,home,1. FSV Mainz 05,Eintracht Frankfurt,10388,10347,20
6370,8570,home,1. FSV Mainz 05,Eintracht Frankfurt,10388,10347,20
6370,8570,home,1. FSV Mainz 05,Eintracht Frankfurt,10388,10347,20
6370,8570,home,1. FSV Mainz 05,Eintracht Frankfurt,10388,10347,20
6370,8570,home,1. FSV Mainz 05,Eintracht Frankfurt,10388,10347,20
6370,8570,home,1. FSV Mainz 05,Eintracht Frankfurt,10388,10347,20
6370,8570,home,1. FSV Mainz 05,Eintracht Frankfurt,10388,10347,20
6370,8570,home,1. FSV Mainz 05,Eintracht Frankfurt,10388,10347,20
6370,8570,home,1. FSV Mainz 05,Eintracht Frankfurt,10388,10347,20
6370,8570,home,1. FSV Mainz 05,Eintracht Frankfurt,10388,10347,20
6370,8570,home,1. FSV Mainz 05,Eintracht Frankfurt,10388,10347,20
6370,8570,home,1. FSV Mainz 05,Eintracht Frankfurt,10388,10347,20
6370,8570,home,1. FSV Mainz 05,Eintracht Frankfurt,10388,10347,20
6370,8570,home,1. FSV Mainz 05,Eintracht Frankfurt,10388,10347,20
6647,8570,home,1. FC Koln,Eintracht Frankfurt,10476,10347,23
6647,8570,home,1. FC Koln,Eintracht Frankfurt,10476,10347,23
6647,8570,home,1. FC Koln,Eintracht Frankfurt,10476,10347,23
6647,8570,home,1. FC Koln,Eintracht Frankfurt,10476,10347,23
6647,8570,home,1. FC Koln,Eintracht Frankfurt,10476,10347,23
6647,8570,home,1. FC Koln,Eintracht Frankfurt,10476,10347,23
6647,8570,home,1. FC Koln,Eintracht Frankfurt,10476,10347,23
6647,8570,home,1. FC Koln,Eintracht Frankfurt,10476,10347,23
6647,8570,home,1. FC Koln,Eintracht Frankfurt,10476,10347,23
6647,8570,home,1. FC Koln,Eintracht Frankfurt,10476,10347,23
6647,8570,home,1. FC Koln,Eintracht Frankfurt,10476,10347,23
6647,8570,home,1. FC Koln,Eintracht Frankfurt,10476,10347,23
6647,8570,home,1. FC Koln,Eintracht Frankfurt,10476,10347,23
6647,8570,home,1. FC Koln,Eintracht Frankfurt,10476,10347,23
6425,8570,home,Borussia Dortmund,Eintracht Frankfurt,10303,10347,26
6425,8570,home,Borussia Dortmund,Eintracht Frankfurt,10303,10347,26
6425,8570,home,Borussia Dortmund,Eintracht Frankfurt,10303,10347,26
6425,8570,home,Borussia Dortmund,Eintracht Frankfurt,10303,10347,26
6425,8570,home,Borussia Dortmund,Eintracht Frankfurt,10303,10347,26
6425,8570,home,Borussia Dortmund,Eintracht Frankfurt,10303,10347,26
6425,8570,home,Borussia Dortmund,Eintracht Frankfurt,10303,10347,26
6425,8570,home,Borussia Dortmund,Eintracht Frankfurt,10303,10347,26
6425,8570,home,Borussia Dortmund,Eintracht Frankfurt,10303,10347,26
6425,8570,home,Borussia Dortmund,Eintracht Frankfurt,10303,10347,26
6425,8570,home,Borussia Dortmund,Eintracht Frankfurt,10303,10347,26
6425,8570,home,Borussia Dortmund,Eintracht Frankfurt,10303,10347,26
6425,8570,home,Borussia Dortmund,Eintracht Frankfurt,10303,10347,26
6425,8570,home,Borussia Dortmund,Eintracht Frankfurt,10303,10347,26
6398,8570,home,Eintracht Frankfurt,SV Darmstadt 98,10347,10329,46
6398,8570,home,Eintracht Frankfurt,SV Darmstadt 98,10347,10329,46
6398,8570,home,Eintracht Frankfurt,SV Darmstadt 98,10347,10329,46
6398,8570,home,Eintracht Frankfurt,SV Darmstadt 98,10347,10329,46
6398,8570,home,Eintracht Frankfurt,SV Darmstadt 98,10347,10329,46
6398,8570,home,Eintracht Frankfurt,SV Darmstadt 98,10347,10329,46
6398,8570,home,Eintracht Frankfurt,SV Darmstadt 98,10347,10329,46
6398,8570,home,Eintracht Frankfurt,SV Darmstadt 98,10347,10329,46
6398,8570,home,Eintracht Frankfurt,SV Darmstadt 98,10347,10329,46
6398,8570,home,Eintracht Frankfurt,SV Darmstadt 98,10347,10329,46
6398,8570,home,Eintracht Frankfurt,SV Darmstadt 98,10347,10329,46
6398,8570,home,Eintracht Frankfurt,SV Darmstadt 98,10347,10329,46
6398,8570,home,Eintracht Frankfurt,SV Darmstadt 98,10347,10329,46
6398,8570,home,Eintracht Frankfurt,SV Darmstadt 98,10347,10329,46
6308,8570,home,Eintracht Frankfurt,Bayer 04 Leverkusen,10347,10281,67
6308,8570,home,Eintracht Frankfurt,Bayer 04 Leverkusen,10347,10281,67
6308,8570,home,Eintracht Frankfurt,Bayer 04 Leverkusen,10347,10281,67
6308,8570,home,Eintracht Frankfurt,Bayer 04 Leverkusen,10347,10281,67
6308,8570,home,Eintracht Frankfurt,Bayer 04 Leverkusen,10347,10281,67
6308,8570,home,Eintracht Frankfurt,Bayer 04 Leverkusen,10347,10281,67
6308,8570,home,Eintracht Frankfurt,Bayer 04 Leverkusen,10347,10281,67
6308,8570,home,Eintracht Frankfurt,Bayer 04 Leverkusen,10347,10281,67
6308,8570,home,Eintracht Frankfurt,Bayer 04 Leverkusen,10347,10281,67
6308,8570,home,Eintracht Frankfurt,Bayer 04 Leverkusen,10347,10281,67
6308,8570,home,Eintracht Frankfurt,Bayer 04 Leverkusen,10347,10281,67
6308,8570,home,Eintracht Frankfurt,Bayer 04 Leverkusen,10347,10281,67
6308,8570,home,Eintracht Frankfurt,Bayer 04 Leverkusen,10347,10281,67
6308,8570,home,Eintracht Frankfurt,Bayer 04 Leverkusen,10347,10281,67
6681,8570,home,Eintracht Frankfurt,Hamburger SV,10347,10419,70
6681,8570,home,Eintracht Frankfurt,Hamburger SV,10347,10419,70
6681,8570,home,Eintracht Frankfurt,Hamburger SV,10347,10419,70
6681,8570,home,Eintracht Frankfurt,Hamburger SV,10347,10419,70
6681,8570,home,Eintracht Frankfurt,Hamburger SV,10347,10419,70
6681,8570,home,Eintracht Frankfurt,Hamburger SV,10347,10419,70
6681,8570,home,Eintracht Frankfurt,Hamburger SV,10347,10419,70
6681,8570,home,Eintracht Frankfurt,Hamburger SV,10347,10419,70
6681,8570,home,Eintracht Frankfurt,Hamburger SV,10347,10419,70
6681,8570,home,Eintracht Frankfurt,Hamburger SV,10347,10419,70
6681,8570,home,Eintracht Frankfurt,Hamburger SV,10347,10419,70
6681,8570,home,Eintracht Frankfurt,Hamburger SV,10347,10419,70
6681,8570,home,Eintracht Frankfurt,Hamburger SV,10347,10419,70
6681,8570,home,Eintracht Frankfurt,Hamburger SV,10347,10419,70
6609,8570,home,Eintracht Frankfurt,VfB Stuttgart,10347,10646,75
6609,8570,home,Eintracht Frankfurt,VfB Stuttgart,10347,10646,75
6609,8570,home,Eintracht Frankfurt,VfB Stuttgart,10347,10646,75
6609,8570,home,Eintracht Frankfurt,VfB Stuttgart,10347,10646,75
6609,8570,home,Eintracht Frankfurt,VfB Stuttgart,10347,10646,75
6609,8570,home,Eintracht Frankfurt,VfB Stuttgart,10347,10646,75
6609,8570,home,Eintracht Frankfurt,VfB Stuttgart,10347,10646,75
6609,8570,home,Eintracht Frankfurt,VfB Stuttgart,10347,10646,75
6609,8570,home,Eintracht Frankfurt,VfB Stuttgart,10347,10646,75
6609,8570,home,Eintracht Frankfurt,VfB Stuttgart,10347,10646,75
6609,8570,home,Eintracht Frankfurt,VfB Stuttgart,10347,10646,75
6609,8570,home,Eintracht Frankfurt,VfB Stuttgart,10347,10646,75
6609,8570,home,Eintracht Frankfurt,VfB Stuttgart,10347,10646,75
6609,8570,home,Eintracht Frankfurt,VfB Stuttgart,10347,10646,75
6730,8570,home,Eintracht Frankfurt,FC Schalke 04,10347,10576,100
6730,8570,home,Eintracht Frankfurt,FC Schalke 04,10347,10576,100
6730,8570,home,Eintracht Frankfurt,FC Schalke 04,10347,10576,100
6730,8570,home,Eintracht Frankfurt,FC Schalke 04,10347,10576,100
6730,8570,home,Eintracht Frankfurt,FC Schalke 04,10347,10576,100
6730,8570,home,Eintracht Frankfurt,FC Schalke 04,10347,10576,100
6730,8570,home,Eintracht Frankfurt,FC Schalke 04,10347,10576,100
6730,8570,home,Eintracht Frankfurt,FC Schalke 04,10347,10576,100
6730,8570,home,Eintracht Frankfurt,FC Schalke 04,10347,10576,100
6730,8570,home,Eintracht Frankfurt,FC Schalke 04,10347,10576,100
6730,8570,home,Eintracht Frankfurt,FC Schalke 04,10347,10576,100
6730,8570,home,Eintracht Frankfurt,FC Schalke 04,10347,10576,100
6730,8570,home,Eintracht Frankfurt,FC Schalke 04,10347,10576,100
6730,8570,home,Eintracht Frankfurt,FC Schalke 04,10347,10576,100
6553,8570,home,Eintracht Frankfurt,VfL Wolfsburg,10347,10653,103
6553,8570,home,Eintracht Frankfurt,VfL Wolfsburg,10347,10653,103
6553,8570,home,Eintracht Frankfurt,VfL Wolfsburg,10347,10653,103
6553,8570,home,Eintracht Frankfurt,VfL Wolfsburg,10347,10653,103
6553,8570,home,Eintracht Frankfurt,VfL Wolfsburg,10347,10653,103
6553,8570,home,Eintracht Frankfurt,VfL Wolfsburg,10347,10653,103
6553,8570,home,Eintracht Frankfurt,VfL Wolfsburg,10347,10653,103
6553,8570,home,Eintracht Frankfurt,VfL Wolfsburg,10347,10653,103
6553,8570,home,Eintracht Frankfurt,VfL Wolfsburg,10347,10653,103
6553,8570,home,Eintracht Frankfurt,VfL Wolfsburg,10347,10653,103
6553,8570,home,Eintracht Frankfurt,VfL Wolfsburg,10347,10653,103
6553,8570,home,Eintracht Frankfurt,VfL Wolfsburg,10347,10653,103
6553,8570,home,Eintracht Frankfurt,VfL Wolfsburg,10347,10653,103
6553,8570,home,Eintracht Frankfurt,VfL Wolfsburg,10347,10653,103
6770,8570,home,Eintracht Frankfurt,FC Ingolstadt 04,10347,10453,120
6770,8570,home,Eintracht Frankfurt,FC Ingolstadt 04,10347,10453,120
6770,8570,home,Eintracht Frankfurt,FC Ingolstadt 04,10347,10453,120
6770,8570,home,Eintracht Frankfurt,FC Ingolstadt 04,10347,10453,120
6770,8570,home,Eintracht Frankfurt,FC Ingolstadt 04,10347,10453,120
6770,8570,home,Eintracht Frankfurt,FC Ingolstadt 04,10347,10453,120
6770,8570,home,Eintracht Frankfurt,FC Ingolstadt 04,10347,10453,120
6770,8570,home,Eintracht Frankfurt,FC Ingolstadt 04,10347,10453,120
6770,8570,home,Eintracht Frankfurt,FC Ingolstadt 04,10347,10453,120
6770,8570,home,Eintracht Frankfurt,FC Ingolstadt 04,10347,10453,120
6770,8570,home,Eintracht Frankfurt,FC Ingolstadt 04,10347,10453,120
6770,8570,home,Eintracht Frankfurt,FC Ingolstadt 04,10347,10453,120
6770,8570,home,Eintracht Frankfurt,FC Ingolstadt 04,10347,10453,120
6770,8570,home,Eintracht Frankfurt,FC Ingolstadt 04,10347,10453,120
6450,8570,home,Eintracht Frankfurt,SV Werder Bremen,10347,10677,143
6450,8570,home,Eintracht Frankfurt,SV Werder Bremen,10347,10677,143
6450,8570,home,Eintracht Frankfurt,SV Werder Bremen,10347,10677,143
6450,8570,home,Eintracht Frankfurt,SV Werder Bremen,10347,10677,143
6450,8570,home,Eintracht Frankfurt,SV Werder Bremen,10347,10677,143
6450,8570,home,Eintracht Frankfurt,SV Werder Bremen,10347,10677,143
6450,8570,home,Eintracht Frankfurt,SV Werder Bremen,10347,10677,143
6450,8570,home,Eintracht Frankfurt,SV Werder Bremen,10347,10677,143
6450,8570,home,Eintracht Frankfurt,SV Werder Bremen,10347,10677,143
6450,8570,home,Eintracht Frankfurt,SV Werder Bremen,10347,10677,143
6450,8570,home,Eintracht Frankfurt,SV Werder Bremen,10347,10677,143
6450,8570,home,Eintracht Frankfurt,SV Werder Bremen,10347,10677,143
