ID,gameID,actionStartTime,actionEndTime,actionID,bindedActionID,actionOptionID,playerID,actionIDNaziv,bindedActionIDN,actionOptionIDN,targetPlayerID,playerPositionIDN,targetPositionIDN,touchNumber,playerTeam,actionPosX1,actionPosX2,actionPosY1,actionPosY2,goalZone,distance,refPositionX,refPositionY,startPossTime,endPossTime,gameTimeSection,playerPositionID,targetPositionID,awayTeamSide,action_duration,poss_duration,start_sector,end_sector,ref_sector,domaci,gosti,domaciFormacija,gostiFormacija,gameDate,gameTime,stadium,referee,climate,luna,temperature,viewers,domaciID,gostiID,homeTeamFormacijaID,awayTeamFormacijaID,Pogodaka_domaci,Score_domaci,Pogodaka_gosti,Score_gosti,Assignments
6380174,6370,993.42,994.84,247,0,0,21022,TOCNO DODAVANJE,0,0,5335,LCB,RB,1,away,439,423,296.32,487.32,,16.42,0,0.0,993.42,993.63,FirstHalf,13,4,left,1.42,0.21,6,10,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6380175,6370,993.42,994.84,218,247,247,21022,SKOK GLAVOM,TOCNO DODAVANJE,TOCNO DODAVANJE,5335,LCB,RB,1,away,439,423,296.32,487.32,,16.42,0,0.0,993.42,993.63,FirstHalf,13,4,left,1.42,0.21,6,10,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6380176,6370,994.84,997.22,247,0,0,5335,TOCNO DODAVANJE,0,0,8570,RB,GK,1,away,419,232,489.32,391.32,,17.21,0,0.0,994.84,995.02,FirstHalf,4,1,left,2.38,0.18,10,5,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6380177,6370,994.84,997.22,214,247,247,5335,NAZAD GOLMANU GLAVOM,TOCNO DODAVANJE,TOCNO DODAVANJE,8570,RB,GK,1,away,419,232,489.32,391.32,,17.21,0,0.0,994.84,995.02,FirstHalf,4,1,left,2.38,0.18,10,5,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6380395,6370,1080.47,1081.47,7,0,341,40700,DUEL IGRACA,0,DOBIVEN DUEL - U ZRAKU,123620,LCM,RCB,0,away,1148,0,494.32,0.0,,0.0,0,0.0,1080.47,1081.47,FirstHalf,15,14,left,1.0,1.0,12,0,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6380452,6370,1115.32,1115.94,22,0,157,21022,PREKID IGRE,0,PRIMLJEN PREKRSAJ,156937,LCB,ST,1,away,263,474,110.32,380.32,,28.68,474,380.32,1115.32,1115.94,FirstHalf,13,11,left,0.62,0.62,1,6,6,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6380453,6370,1115.32,1115.94,18,22,190,21022,ODUZETE LOPTE,PREKID IGRE,U DRIBLINGU,156937,LCB,ST,1,away,263,474,110.32,380.32,,28.68,474,380.32,1115.32,1115.94,FirstHalf,13,11,left,0.62,0.62,1,6,6,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6380459,6370,1136.05,1139.1,247,0,0,8570,TOCNO DODAVANJE,0,0,1802,GK,CAM,1,away,261,839,116.32,137.32,,46.48,0,0.0,1136.05,1136.21,FirstHalf,1,9,left,3.05,0.16,1,3,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6380462,6370,1136.05,1139.1,261,247,171,8570,IZVODENJE SLOBODNOG UDARCA,TOCNO DODAVANJE,SLOBODAN UDARAC DODAVANJE,1802,GK,CAM,1,away,261,839,116.32,137.32,,46.48,0,0.0,1136.05,1136.21,FirstHalf,1,9,left,3.05,0.16,1,3,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6380531,6370,1173.64,1173.64,7,0,341,16520,DUEL IGRACA,0,DOBIVEN DUEL - U ZRAKU,6045,RW,LB,0,away,1189,0,546.32,0.0,,0.0,0,0.0,1173.64,1173.64,FirstHalf,21,2,left,0.0,0.0,12,0,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6380542,6370,1174.72,1174.72,7,0,341,77888,DUEL IGRACA,0,DOBIVEN DUEL - U ZRAKU,202061,ST,LCB,0,away,1173,0,475.32,0.0,,0.0,0,0.0,1174.72,1174.72,FirstHalf,11,13,left,0.0,0.0,12,0,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6380594,6370,1194.36,1194.36,7,0,341,196633,DUEL IGRACA,0,DOBIVEN DUEL - U ZRAKU,116414,LB,RW,0,away,733,0,98.32,0.0,,0.0,0,0.0,1194.36,1194.36,FirstHalf,2,21,left,0.0,0.0,3,0,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6380598,6370,1194.36,1195.59,247,0,0,196633,TOCNO DODAVANJE,0,0,203576,LB,LW,1,away,736,805,97.32,81.32,,5.71,0,0.0,1194.36,1194.53,FirstHalf,2,20,left,1.23,0.17,3,3,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6380599,6370,1194.36,1195.59,218,247,247,196633,SKOK GLAVOM,TOCNO DODAVANJE,TOCNO DODAVANJE,203576,LB,LW,1,away,736,805,97.32,81.32,,5.71,0,0.0,1194.36,1194.53,FirstHalf,2,20,left,1.23,0.17,3,3,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6380601,6370,1195.59,1197.04,247,0,0,203576,TOCNO DODAVANJE,0,0,196633,LW,LB,2,away,792,738,78.32,88.32,,4.42,0,0.0,1195.59,1196.38,FirstHalf,20,2,left,1.45,0.79,3,3,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6380608,6370,1197.04,1199.4,247,0,0,196633,TOCNO DODAVANJE,0,0,21022,LB,LCB,2,away,736,530,92.32,246.32,,21.17,0,0.0,1197.04,1198.23,FirstHalf,2,13,left,2.36,1.19,3,6,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6380618,6370,1203.67,1203.67,7,0,341,77888,DUEL IGRACA,0,DOBIVEN DUEL - U ZRAKU,54894,ST,LCM,0,away,821,0,509.32,0.0,,0.0,0,0.0,1203.67,1203.67,FirstHalf,11,15,left,0.0,0.0,11,0,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6380789,6370,1248.73,1249.73,7,0,341,77888,DUEL IGRACA,0,DOBIVEN DUEL - U ZRAKU,123620,ST,RCB,0,away,1212,0,396.32,0.0,,0.0,0,0.0,1248.73,1249.73,FirstHalf,11,14,left,1.0,1.0,8,0,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6380821,6370,1269.27,1271.12,247,0,0,21022,TOCNO DODAVANJE,0,0,196633,LCB,LB,2,away,320,366,113.32,70.32,,5.21,0,0.0,1269.27,1270.51,FirstHalf,13,2,left,1.85,1.24,1,2,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6380822,6370,1271.12,1273.41,247,0,0,196633,TOCNO DODAVANJE,0,0,196661,LB,RCM,2,away,375,398,85.32,195.32,,9.6,0,0.0,1271.12,1272.5,FirstHalf,2,16,left,2.29,1.38,2,2,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6380827,6370,1273.41,1275.21,247,0,0,196661,TOCNO DODAVANJE,0,0,203576,RCM,LW,2,away,441,553,170.32,130.32,,9.63,0,0.0,1273.41,1274.48,FirstHalf,16,20,left,1.8,1.07,2,2,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6380833,6370,1275.21,1275.86,247,0,0,203576,TOCNO DODAVANJE,0,0,196633,LW,LB,1,away,560,531,131.32,78.32,,5.1,0,0.0,1275.21,1275.37,FirstHalf,20,2,left,0.65,0.16,2,2,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6380837,6370,1275.86,1278.27,247,0,0,196633,TOCNO DODAVANJE,0,0,40700,LB,LCM,1,away,525,507,77.32,254.32,,15.24,0,0.0,1275.86,1276.02,FirstHalf,2,15,left,2.41,0.16,2,6,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6380905,6370,1318.01,1319.43,247,0,0,8570,TOCNO DODAVANJE,0,0,40700,GK,LCM,1,away,401,467,418.32,456.32,,6.22,0,0.0,1318.01,1318.53,FirstHalf,1,15,left,1.42,0.52,6,10,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6380910,6370,1319.43,1323.33,247,0,0,40700,TOCNO DODAVANJE,0,0,21022,LCM,LCB,2,away,465,570,402.32,108.32,,26.57,0,0.0,1319.43,1320.66,FirstHalf,15,13,left,3.9,1.23,6,2,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6380922,6370,1324.62,1326.22,247,0,0,21022,TOCNO DODAVANJE,0,0,40700,LCB,LCM,3,away,547,479,185.32,313.32,,12.25,0,0.0,1324.62,1324.81,FirstHalf,13,15,left,1.6,0.19,2,6,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6380997,6370,1378.35,1379.35,7,0,341,1802,DUEL IGRACA,0,DOBIVEN DUEL - U ZRAKU,54894,CAM,LCM,0,away,634,0,701.32,0.0,,0.0,0,0.0,1378.35,1379.35,FirstHalf,9,15,left,1.0,1.0,14,0,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6381098,6370,1453.98,1454.98,7,0,340,196633,DUEL IGRACA,0,DOBIVEN DUEL,116414,LB,RW,0,away,363,0,147.32,0.0,,0.0,0,0.0,1453.98,1454.98,FirstHalf,2,21,left,1.0,1.0,2,0,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6381100,6370,1453.88,1456.11,247,0,0,196633,TOCNO DODAVANJE,0,0,196661,LB,RCM,2,away,414,414,152.32,172.32,,1.71,0,0.0,1453.88,1455.72,FirstHalf,2,16,left,2.23,1.84,2,2,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6381101,6370,1456.11,1456.29,248,0,0,196661,NETOCNO DODAVANJE,0,0,29434,RCM,RCM,1,away,419,422,176.32,173.32,,0.35,0,0.0,1456.11,1456.29,FirstHalf,16,16,left,0.18,0.18,2,2,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6381108,6370,1458.47,1460.26,248,0,0,39442,NETOCNO DODAVANJE,0,0,54894,RCB,LCM,1,away,403,478,397.32,383.32,,6.14,0,0.0,1458.47,1458.71,FirstHalf,14,15,left,1.79,0.24,6,6,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6381109,6370,1458.47,1460.26,211,248,248,39442,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,54894,RCB,LCM,1,away,403,478,397.32,383.32,,6.14,0,0.0,1458.47,1458.71,FirstHalf,14,15,left,1.79,0.24,6,6,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6381121,6370,1465.51,1467.47,248,0,0,21022,NETOCNO DODAVANJE,0,0,54894,LCB,LCM,1,away,429,557,353.32,378.32,,10.5,0,0.0,1465.51,1466.59,FirstHalf,13,15,left,1.96,1.08,6,6,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6381122,6370,1465.51,1467.47,211,248,248,21022,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,54894,LCB,LCM,1,away,429,557,353.32,378.32,,10.5,0,0.0,1465.51,1466.59,FirstHalf,13,15,left,1.96,1.08,6,6,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6381138,6370,1473.47,1476.07,10,22,210,21022,KARTONI,PREKID IGRE,ZUTI,21022,LCB,LCB,0,away,313,423,248.32,387.32,,14.83,423,387.32,1473.47,1476.07,FirstHalf,13,13,left,2.6,2.6,5,6,6,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6381158,6370,1554.76,1555.9,117,31,31,8570,OBRANA VISOKO,UDARAC U OKVIR,UDARAC U OKVIR,0,GK,0,1,home,319,96,254.32,388.32,Label13,21.28,0,0.0,1554.76,1554.96,FirstHalf,1,0,left,1.14,0.2,5,5,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6381159,6370,1554.76,1555.9,275,31,31,8570,UHVACENA LOPTA,UDARAC U OKVIR,UDARAC U OKVIR,0,GK,0,1,home,319,96,254.32,388.32,Label13,21.28,0,0.0,1554.76,1554.96,FirstHalf,1,0,left,1.14,0.2,5,5,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6381163,6370,1555.9,1568.16,247,0,0,8570,TOCNO DODAVANJE,0,0,1802,GK,CAM,8,away,255,762,385.32,369.32,,40.76,0,0.0,1555.9,1565.41,FirstHalf,1,9,left,12.26,9.51,5,7,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6381164,6370,1555.9,1568.16,15,247,247,8570,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,1802,GK,CAM,8,away,255,762,385.32,369.32,,40.76,0,0.0,1555.9,1565.41,FirstHalf,1,9,left,12.26,9.51,5,7,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6381165,6370,1555.9,1568.16,80,247,247,8570,ISPUCAVANJE TOCNO,TOCNO DODAVANJE,TOCNO DODAVANJE,1802,GK,CAM,8,away,255,762,385.32,369.32,,40.76,0,0.0,1555.9,1565.41,FirstHalf,1,9,left,12.26,9.51,5,7,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6381167,6370,1570.48,1572.95,247,0,0,196661,TOCNO DODAVANJE,0,0,196633,RCM,LB,2,away,630,584,312.32,112.32,,17.53,0,0.0,1570.48,1571.83,FirstHalf,16,2,left,2.47,1.35,6,2,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6381168,6370,1572.95,1574.72,247,0,0,196633,TOCNO DODAVANJE,0,0,196661,LB,RCM,2,away,613,584,108.32,228.32,,10.54,0,0.0,1572.95,1574.11,FirstHalf,2,16,left,1.77,1.16,2,6,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6381169,6370,1574.72,1577.6,247,0,0,196661,TOCNO DODAVANJE,0,0,21022,RCM,LCB,2,away,568,421,238.32,294.32,,12.75,0,0.0,1574.72,1575.73,FirstHalf,16,13,left,2.88,1.01,6,6,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6381170,6370,1577.6,1580.56,247,0,0,21022,TOCNO DODAVANJE,0,0,196661,LCB,RCM,4,away,418,469,274.32,331.32,,6.37,0,0.0,1577.6,1579.89,FirstHalf,13,16,left,2.96,2.29,6,6,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6381171,6370,1580.56,1581.5,248,0,0,196661,NETOCNO DODAVANJE,0,0,156937,RCM,ST,2,away,474,474,338.32,340.32,,0.17,0,0.0,1580.56,1581.5,FirstHalf,16,11,left,0.94,0.94,6,6,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6381172,6370,1580.56,1581.5,371,248,372,196661,IZGUBLJENA LOPTA,NETOCNO DODAVANJE,IZGUBLJENA U POSJEDU,156937,RCM,ST,2,away,474,474,338.32,340.32,,0.17,0,0.0,1580.56,1581.5,FirstHalf,16,11,left,0.94,0.94,6,6,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6381173,6370,1580.56,1581.5,32,248,168,196661,VELIKE POGRESKE,NETOCNO DODAVANJE,SKORO GOL,156937,RCM,ST,2,away,474,474,338.32,340.32,,0.17,0,0.0,1580.56,1581.5,FirstHalf,16,11,left,0.94,0.94,6,6,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6381193,6370,1693.17,1694.49,248,0,243,196633,NETOCNO DODAVANJE,0,IZVODENJE OUT,29434,LB,RCM,1,away,452,582,39.32,95.32,,11.49,0,0.0,1693.17,1693.34,FirstHalf,2,16,left,1.32,0.17,2,2,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6381194,6370,1693.17,1694.49,211,248,248,196633,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,29434,LB,RCM,1,away,452,582,39.32,95.32,,11.49,0,0.0,1693.17,1693.34,FirstHalf,2,16,left,1.32,0.17,2,2,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6381224,6370,1731.69,1733.51,247,0,0,203576,TOCNO DODAVANJE,0,0,21022,LW,LCB,1,away,339,351,85.32,235.32,,12.89,0,0.0,1731.69,1731.87,FirstHalf,20,13,left,1.82,0.18,1,6,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6381225,6370,1731.69,1733.51,218,247,247,203576,SKOK GLAVOM,TOCNO DODAVANJE,TOCNO DODAVANJE,21022,LW,LCB,1,away,339,351,85.32,235.32,,12.89,0,0.0,1731.69,1731.87,FirstHalf,20,13,left,1.82,0.18,1,6,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6381226,6370,1733.51,1737.83,248,0,0,21022,NETOCNO DODAVANJE,0,0,123620,LCB,RCB,1,away,360,834,242.32,119.32,,39.52,0,0.0,1733.51,1733.71,FirstHalf,13,14,left,4.32,0.2,6,3,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6381227,6370,1733.51,1737.83,15,248,248,21022,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,123620,LCB,RCB,1,away,360,834,242.32,119.32,,39.52,0,0.0,1733.51,1733.71,FirstHalf,13,14,left,4.32,0.2,6,3,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6381228,6370,1733.51,1737.83,220,248,248,21022,NAPAMET ISPUCAVANJE,NETOCNO DODAVANJE,NETOCNO DODAVANJE,123620,LCB,RCB,1,away,360,834,242.32,119.32,,39.52,0,0.0,1733.51,1733.71,FirstHalf,13,14,left,4.32,0.2,6,3,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6381231,6370,1742.21,1742.21,7,0,341,21022,DUEL IGRACA,0,DOBIVEN DUEL - U ZRAKU,116414,LCB,RW,0,away,377,0,193.32,0.0,,0.0,0,0.0,1742.21,1742.21,FirstHalf,13,21,left,0.0,0.0,2,0,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6381232,6370,1742.21,1744.77,247,0,0,21022,TOCNO DODAVANJE,0,0,39442,LCB,RCB,1,away,373,301,197.32,383.32,,16.96,0,0.0,1742.21,1742.37,FirstHalf,13,14,left,2.56,0.16,2,5,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6381233,6370,1742.21,1744.77,218,247,247,21022,SKOK GLAVOM,TOCNO DODAVANJE,TOCNO DODAVANJE,39442,LCB,RCB,1,away,373,301,197.32,383.32,,16.96,0,0.0,1742.21,1742.37,FirstHalf,13,14,left,2.56,0.16,2,5,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6381234,6370,1744.77,1745.64,247,0,0,39442,TOCNO DODAVANJE,0,0,8570,RCB,GK,1,away,300,193,390.32,368.32,,8.8,0,0.0,1744.77,1744.97,FirstHalf,14,1,left,0.87,0.2,5,5,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6381235,6370,1744.77,1745.64,214,247,247,39442,NAZAD GOLMANU GLAVOM,TOCNO DODAVANJE,TOCNO DODAVANJE,8570,RCB,GK,1,away,300,193,390.32,368.32,,8.8,0,0.0,1744.77,1744.97,FirstHalf,14,1,left,0.87,0.2,5,5,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6381236,6370,1745.64,1749.01,247,0,0,8570,TOCNO DODAVANJE,0,0,196633,GK,LB,3,away,213,337,329.32,112.32,,21.1,0,0.0,1745.64,1746.74,FirstHalf,1,2,left,3.37,1.1,5,1,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
6381237,6370,1745.64,1749.01,211,247,247,8570,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,196633,GK,LB,3,away,213,337,329.32,112.32,,21.1,0,0.0,1745.64,1746.74,FirstHalf,1,2,left,3.37,1.1,5,1,0,1. FSV Mainz 05,Eintracht Frankfurt,4231,4231,2015.11.28 00:00:00,15:30:00,Coface Arena,243,Vedro,Dan,7,33098,10388,10347,12,12,2,3,1,0,1.0
