,actionPosX1,actionPosX2,actionPosY1,actionPosY2
332,1095.0,1044.0,416.32,501.32
333,1194.0,892.0,321.32,126.32
334,1163.0,1182.0,383.32,467.32
335,749.0,811.0,177.32,358.32
336,697.0,635.0,414.32,159.32
337,735.0,587.0,211.32,64.32
338,706.0,666.0,493.32,355.32
339,1047.0,882.0,157.32,115.32
340,691.0,1001.0,569.32,427.32
341,1192.0,1131.0,89.32,95.32
342,1179.0,1096.0,354.32,325.32
343,1179.0,1244.0,506.32,514.32
344,450.0,525.0,347.32,254.32
345,351.0,427.0,640.32,776.32
346,162.0,219.0,483.32,439.32
347,431.0,466.0,453.32,258.32
348,416.0,497.0,295.32,437.32
349,167.0,243.0,346.32,513.32
350,327.0,387.0,513.32,556.32
351,354.0,441.0,391.32,105.32
352,666.0,644.0,720.32,747.32
353,194.0,325.0,435.32,244.32
354,370.0,339.0,393.32,258.32
355,423.0,448.0,437.32,686.32
356,374.0,362.0,430.32,261.32
357,647.0,542.0,551.32,281.32
358,490.0,511.0,487.32,627.32
359,472.0,550.0,582.32,573.32
360,352.0,384.0,479.32,263.32
361,391.0,430.0,464.32,253.32
362,344.0,440.0,445.32,648.32
363,438.0,179.0,517.32,446.32
364,429.0,572.0,410.32,299.32
365,454.0,481.0,460.32,650.32
366,379.0,218.0,517.32,445.32
367,689.0,907.0,434.32,725.32
368,342.0,397.0,431.32,217.32
369,422.0,461.0,418.32,198.32
370,328.0,370.0,466.32,672.32
371,279.0,140.0,558.32,515.32
372,364.0,394.0,442.32,593.32
373,476.0,522.0,488.32,272.32
374,469.0,932.0,501.32,735.32
375,497.0,521.0,584.32,686.32
376,415.0,547.0,344.32,348.32
377,391.0,416.0,399.32,599.32
378,433.0,557.0,381.32,200.32
379,827.0,920.0,444.32,112.32
380,215.0,129.0,636.32,470.32
381,551.0,766.0,273.32,197.32
382,300.0,259.0,420.32,306.32
383,965.0,961.0,286.32,498.32
384,787.0,859.0,319.32,424.32
