,actionPosX1,actionPosX2,actionPosY1,actionPosY2
605,608.0,527.0,617.32,438.32
606,511.0,692.0,634.32,563.32
607,631.0,832.0,647.32,544.32
608,624.0,860.0,682.32,762.32
609,409.0,439.0,783.32,773.32
610,352.0,208.0,527.32,463.32
611,426.0,375.0,609.32,426.32
612,375.0,411.0,494.32,238.32
613,358.0,469.0,387.32,649.32
614,684.0,748.0,470.32,348.32
615,703.0,787.0,539.32,349.32
616,676.0,717.0,641.32,568.32
617,365.0,476.0,449.32,650.32
618,336.0,342.0,577.32,296.32
619,407.0,563.0,519.32,559.32
620,430.0,493.0,512.32,290.32
621,461.0,494.0,513.32,267.32
622,678.0,960.0,573.32,579.32
623,416.0,473.0,569.32,306.32
624,180.0,196.0,686.32,755.32
625,219.0,341.0,642.32,550.32
626,630.0,782.0,619.32,754.32
627,519.0,510.0,638.32,261.32
628,522.0,285.0,629.32,500.32
629,537.0,570.0,672.32,547.32
630,890.0,769.0,322.32,100.32
631,955.0,941.0,289.32,547.32
632,883.0,707.0,268.32,239.32
633,849.0,799.0,184.32,117.32
634,723.0,618.0,226.32,312.32
635,627.0,560.0,296.32,144.32
636,810.0,545.0,262.32,225.32
637,1026.0,980.0,204.32,405.32
638,628.0,566.0,539.32,626.32
639,926.0,822.0,334.32,133.32
640,982.0,1007.0,252.32,551.32
641,720.0,596.0,265.32,304.32
642,762.0,893.0,151.32,300.32
643,881.0,1179.0,337.32,345.32
644,1276.0,1170.0,381.32,87.32
645,1120.0,536.0,406.32,778.32
646,614.0,712.0,242.32,462.32
647,585.0,522.0,200.32,323.32
648,1038.0,951.0,224.32,371.32
649,947.0,860.0,268.32,459.32
650,789.0,659.0,243.32,123.32
651,807.0,839.0,217.32,603.32
652,657.0,277.0,233.32,73.32
653,1004.0,913.0,165.32,311.32
654,725.0,790.0,164.32,237.32
655,829.0,962.0,144.32,347.32
656,1032.0,1036.0,263.32,497.32
657,722.0,607.0,279.32,388.32
658,804.0,843.0,344.32,686.32
659,1129.0,1178.0,167.32,341.32
660,820.0,617.0,240.32,237.32
661,832.0,906.0,186.32,552.32
662,662.0,499.0,259.32,326.32
663,678.0,734.0,208.32,274.32
664,664.0,516.0,388.32,420.32
665,803.0,1037.0,317.32,394.32
666,978.0,917.0,274.32,115.32
667,1004.0,1127.0,282.32,332.32
668,870.0,846.0,313.32,575.32
669,865.0,834.0,336.32,178.32
670,837.0,865.0,261.32,380.32
671,644.0,559.0,355.32,153.32
672,875.0,1125.0,229.32,381.32
673,798.0,1111.0,340.32,343.32
674,898.0,939.0,179.32,416.32
675,877.0,1101.0,344.32,391.32
676,847.0,821.0,600.32,470.32
677,379.0,502.0,419.32,74.32
678,594.0,614.0,491.32,276.32
679,349.0,395.0,372.32,164.32
680,640.0,753.0,362.32,222.32
681,543.0,641.0,584.32,688.32
682,434.0,473.0,566.32,303.32
683,646.0,660.0,426.32,214.32
684,346.0,190.0,276.32,210.32
685,722.0,590.0,686.32,413.32
686,594.0,597.0,594.32,683.32
687,340.0,380.0,366.32,159.32
688,614.0,667.0,502.32,706.32
689,560.0,597.0,510.32,247.32
690,248.0,77.0,520.32,479.32
691,587.0,623.0,433.32,228.32
692,516.0,575.0,456.32,254.32
693,355.0,408.0,504.32,266.32
694,428.0,463.0,565.32,361.32
695,418.0,490.0,423.32,208.32
696,412.0,472.0,741.32,772.32
697,423.0,490.0,465.32,671.32
698,378.0,319.0,514.32,651.32
699,362.0,438.0,522.32,621.32
700,533.0,660.0,556.32,555.32
701,404.0,484.0,437.32,347.32
702,530.0,572.0,363.32,131.32
703,512.0,544.0,453.32,596.32
704,319.0,507.0,343.32,184.32
705,493.0,521.0,368.32,536.32
706,896.0,733.0,355.32,461.32
707,917.0,828.0,327.32,395.32
708,978.0,1087.0,306.32,440.32
709,1042.0,1180.0,280.32,475.32
710,872.0,799.0,479.32,545.32
711,1176.0,1124.0,346.32,175.32
712,976.0,893.0,223.32,114.32
713,1005.0,925.0,258.32,398.32
714,985.0,1185.0,265.32,401.32
715,652.0,551.0,617.32,610.32
716,930.0,935.0,278.32,555.32
717,748.0,691.0,630.32,548.32
718,758.0,647.0,406.32,488.32
719,877.0,843.0,360.32,609.32
720,956.0,930.0,428.32,622.32
721,1004.0,1196.0,292.32,360.32
722,602.0,598.0,327.32,101.32
723,578.0,482.0,461.32,729.32
724,582.0,553.0,260.32,325.32
725,812.0,862.0,419.32,611.32
726,712.0,702.0,253.32,305.32
727,861.0,889.0,320.32,484.32
728,882.0,787.0,416.32,718.32
729,905.0,933.0,261.32,482.32
730,1021.0,898.0,187.32,263.32
731,754.0,574.0,243.32,228.32
732,738.0,820.0,170.32,353.32
733,607.0,551.0,224.32,257.32
734,801.0,640.0,245.32,79.32
735,773.0,884.0,202.32,475.32
736,647.0,846.0,100.32,326.32
737,873.0,860.0,179.32,354.32
738,947.0,1137.0,244.32,326.32
739,899.0,806.0,202.32,310.32
740,813.0,632.0,179.32,163.32
741,861.0,877.0,235.32,536.32
742,798.0,747.0,198.32,341.32
743,757.0,1101.0,143.32,269.32
744,939.0,921.0,79.32,157.32
745,939.0,1130.0,91.32,236.32
746,876.0,845.0,206.32,325.32
747,891.0,909.0,204.32,559.32
748,810.0,679.0,182.32,94.32
749,793.0,898.0,184.32,506.32
750,884.0,682.0,247.32,194.32
751,756.0,670.0,192.32,84.32
752,166.0,310.0,484.32,577.32
753,120.0,174.0,459.32,700.32
754,84.0,487.0,556.32,715.32
755,191.0,842.0,528.32,290.32
756,182.0,360.0,491.32,420.32
757,128.0,198.0,496.32,230.32
758,218.0,391.0,402.32,732.32
759,199.0,258.0,410.32,667.32
760,127.0,371.0,467.32,520.32
761,115.0,325.0,472.32,132.32
762,123.0,174.0,446.32,672.32
763,120.0,126.0,470.32,670.32
