,actionPosX1,actionPosX2,actionPosY1,actionPosY2
867,435.0,422.0,799.32,740.32
868,782.0,632.0,716.32,673.32
869,625.0,953.0,719.32,483.32
870,503.0,369.0,750.32,782.32
871,356.0,479.0,789.32,706.32
872,362.0,403.0,716.32,623.32
873,506.0,445.0,735.32,603.32
874,693.0,603.0,775.32,688.32
875,315.0,178.0,789.32,759.32
876,579.0,426.0,791.32,746.32
877,957.0,858.0,680.32,506.32
878,791.0,463.0,650.32,756.32
879,824.0,655.0,795.32,746.32
880,654.0,526.0,794.32,759.32
881,172.0,144.0,795.32,716.32
882,1003.0,813.0,754.32,706.32
883,695.0,657.0,793.32,714.32
884,888.0,840.0,793.32,731.32
885,361.0,229.0,759.32,680.32
886,1052.0,931.0,664.32,635.32
887,930.0,753.0,794.32,769.32
888,885.0,682.0,566.32,619.32
889,773.0,725.0,483.32,368.32
890,738.0,686.0,589.32,555.32
891,1003.0,1168.0,631.32,768.32
892,1021.0,1023.0,639.32,770.32
893,1034.0,1029.0,612.32,461.32
894,940.0,945.0,640.32,451.32
895,804.0,704.0,616.32,742.32
896,944.0,1095.0,607.32,529.32
897,1065.0,1104.0,659.32,582.32
898,1049.0,965.0,63.32,63.32
899,810.0,949.0,654.32,774.32
900,1162.0,1011.0,715.32,773.32
901,982.0,909.0,636.32,402.32
902,890.0,885.0,456.32,690.32
903,671.0,951.0,221.32,66.32
904,813.0,857.0,623.32,188.32
905,681.0,566.0,412.32,350.32
906,697.0,563.0,621.32,551.32
907,727.0,675.0,141.32,102.32
908,998.0,1034.0,626.32,532.32
909,759.0,669.0,622.32,570.32
910,890.0,895.0,209.32,136.32
911,816.0,794.0,513.32,711.32
912,949.0,1148.0,612.32,552.32
913,1161.0,987.0,750.32,576.32
914,1015.0,962.0,600.32,104.32
915,753.0,744.0,698.32,726.32
916,760.0,709.0,598.32,714.32
917,1091.0,1036.0,713.32,742.32
918,696.0,558.0,427.32,388.32
919,797.0,937.0,306.32,217.32
920,176.0,86.0,781.32,705.32
921,473.0,452.0,640.32,752.32
922,270.0,361.0,111.32,119.32
923,486.0,533.0,644.32,719.32
924,60.0,233.0,786.32,713.32
925,172.0,208.0,697.32,757.32
926,396.0,532.0,156.32,263.32
927,510.0,463.0,450.32,105.32
928,519.0,657.0,739.32,617.32
929,565.0,390.0,550.32,679.32
930,605.0,650.0,593.32,685.32
931,493.0,491.0,118.32,172.32
932,536.0,497.0,238.32,286.32
933,295.0,297.0,89.32,64.32
934,413.0,339.0,241.32,236.32
935,537.0,307.0,147.32,197.32
936,850.0,933.0,223.32,229.32
937,841.0,608.0,370.32,484.32
938,591.0,594.0,223.32,358.32
939,676.0,771.0,579.32,713.32
940,645.0,808.0,782.32,753.32
941,578.0,718.0,242.32,300.32
942,379.0,350.0,108.32,60.32
943,419.0,348.0,94.32,99.32
944,375.0,454.0,76.32,232.32
945,657.0,770.0,435.32,437.32
946,399.0,476.0,115.32,248.32
947,581.0,692.0,408.32,407.32
948,384.0,539.0,125.32,177.32
949,560.0,596.0,238.32,314.32
950,332.0,184.0,767.32,692.32
951,790.0,807.0,462.32,691.32
952,507.0,707.0,753.32,698.32
953,664.0,796.0,397.32,462.32
954,809.0,778.0,534.32,487.32
955,721.0,804.0,573.32,711.32
956,402.0,300.0,511.32,655.32
957,408.0,289.0,418.32,420.32
958,725.0,971.0,78.32,239.32
959,556.0,902.0,171.32,243.32
960,362.0,435.0,208.32,236.32
961,703.0,791.0,249.32,128.32
962,405.0,445.0,184.32,233.32
963,190.0,152.0,414.32,513.32
964,211.0,187.0,343.32,466.32
965,502.0,610.0,215.32,250.32
966,357.0,485.0,354.32,136.32
967,616.0,503.0,113.32,170.32
968,487.0,542.0,137.32,237.32
969,505.0,487.0,225.32,379.32
970,472.0,185.0,390.32,396.32
971,614.0,428.0,752.32,641.32
972,864.0,804.0,437.32,301.32
973,534.0,374.0,675.32,652.32
974,749.0,755.0,254.32,125.32
975,745.0,474.0,333.32,362.32
976,665.0,780.0,616.32,507.32
977,608.0,597.0,538.32,428.32
978,778.0,542.0,776.32,732.32
979,451.0,315.0,285.32,106.32
980,532.0,593.0,91.32,64.32
981,789.0,1008.0,644.32,603.32
982,361.0,291.0,88.32,168.32
983,465.0,696.0,594.32,601.32
984,526.0,467.0,639.32,501.32
985,821.0,716.0,694.32,565.32
986,178.0,152.0,795.32,631.32
987,380.0,376.0,247.32,395.32
988,478.0,531.0,164.32,80.32
989,417.0,400.0,304.32,566.32
990,588.0,728.0,382.32,78.32
991,272.0,389.0,294.32,373.32
992,462.0,640.0,261.32,63.32
993,552.0,870.0,273.32,71.32
994,321.0,499.0,349.32,175.32
995,575.0,428.0,131.32,138.32
996,652.0,769.0,189.32,210.32
997,474.0,479.0,298.32,539.32
998,512.0,618.0,293.32,117.32
999,558.0,927.0,253.32,688.32
1000,612.0,693.0,535.32,235.32
1001,529.0,772.0,222.32,74.32
1002,417.0,495.0,267.32,304.32
1003,648.0,676.0,417.32,396.32
1004,369.0,459.0,251.32,102.32
1005,388.0,404.0,204.32,421.32
1006,473.0,497.0,377.32,681.32
1007,520.0,598.0,324.32,77.32
1008,336.0,422.0,175.32,67.32
1009,392.0,389.0,297.32,454.32
1010,491.0,572.0,339.32,673.32
1011,474.0,251.0,56.32,231.32
1012,507.0,637.0,173.32,139.32
1013,446.0,502.0,302.32,767.32
1014,443.0,602.0,272.32,232.32
1015,387.0,456.0,304.32,412.32
1016,503.0,452.0,309.32,558.32
1017,446.0,467.0,348.32,608.32
1018,424.0,471.0,357.32,634.32
1019,545.0,439.0,168.32,298.32
1020,296.0,393.0,89.32,123.32
1021,558.0,606.0,483.32,605.32
1022,835.0,610.0,459.32,693.32
1023,380.0,381.0,306.32,617.32
1024,271.0,290.0,338.32,484.32
1025,417.0,540.0,334.32,100.32
1026,454.0,866.0,444.32,579.32
1027,287.0,371.0,265.32,86.32
1028,598.0,755.0,325.32,755.32
1029,940.0,859.0,467.32,434.32
1030,1148.0,1079.0,340.32,486.32
1031,1165.0,1197.0,391.32,680.32
1032,1137.0,1240.0,703.32,492.32
1033,1012.0,988.0,709.32,595.32
1034,993.0,1070.0,628.32,443.32
1035,899.0,752.0,444.32,433.32
1036,874.0,847.0,381.32,251.32
1037,380.0,450.0,361.32,401.32
1038,467.0,570.0,460.32,487.32
1039,441.0,488.0,358.32,170.32
1040,384.0,403.0,318.32,493.32
1041,554.0,585.0,330.32,294.32
1042,406.0,287.0,287.32,456.32
1043,340.0,481.0,74.32,69.32
1044,426.0,435.0,215.32,356.32
1045,432.0,396.0,202.32,313.32
1046,513.0,529.0,226.32,76.32
1047,439.0,423.0,296.32,487.32
1048,852.0,931.0,218.32,86.32
1049,560.0,812.0,348.32,506.32
1050,320.0,366.0,113.32,70.32
1051,547.0,479.0,185.32,313.32
1052,407.0,751.0,449.32,595.32
1053,418.0,469.0,274.32,331.32
1054,610.0,792.0,320.32,316.32
1055,373.0,301.0,197.32,383.32
1056,379.0,376.0,226.32,379.32
