,actionPosX1,actionPosX2,actionPosY1,actionPosY2
258,178.0,281.0,526.32,722.32
259,394.0,447.0,202.32,297.32
260,247.0,261.0,484.32,684.32
261,241.0,644.0,570.32,92.32
262,688.0,450.0,442.32,351.32
263,942.0,943.0,719.32,782.32
264,894.0,798.0,579.32,602.32
265,973.0,1053.0,665.32,774.32
266,988.0,962.0,648.32,471.32
267,775.0,706.0,569.32,669.32
268,613.0,559.0,556.32,597.32
269,857.0,803.0,586.32,674.32
270,931.0,913.0,550.32,401.32
271,1282.0,1256.0,789.32,695.32
272,1165.0,1199.0,763.32,339.32
273,685.0,548.0,399.32,354.32
274,731.0,777.0,217.32,272.32
275,805.0,817.0,191.32,112.32
276,861.0,784.0,62.32,72.32
277,839.0,810.0,188.32,265.32
278,886.0,917.0,249.32,381.32
279,1054.0,1068.0,359.32,415.32
280,847.0,743.0,222.32,333.32
281,1034.0,1010.0,224.32,87.32
282,1042.0,1020.0,69.32,188.32
283,863.0,778.0,562.32,491.32
284,558.0,551.0,178.32,233.32
285,681.0,558.0,385.32,321.32
286,1052.0,1145.0,212.32,212.32
287,1035.0,997.0,160.32,300.32
288,1030.0,1120.0,181.32,288.32
289,917.0,887.0,109.32,65.32
290,960.0,859.0,141.32,131.32
291,790.0,827.0,215.32,147.32
292,992.0,935.0,666.32,584.32
293,589.0,505.0,458.32,715.32
294,920.0,1200.0,538.32,606.32
295,1007.0,1074.0,221.32,184.32
296,1285.0,1206.0,55.32,351.32
297,1233.0,1189.0,792.32,709.32
298,1226.0,1194.0,769.32,716.32
299,667.0,688.0,419.32,430.32
300,601.0,403.0,757.32,707.32
301,683.0,715.0,246.32,96.32
302,624.0,493.0,128.32,152.32
303,1182.0,1220.0,161.32,70.32
304,1285.0,1273.0,50.32,79.32
305,318.0,245.0,309.32,119.32
306,1036.0,960.0,115.32,239.32
307,867.0,804.0,87.32,79.32
308,529.0,643.0,146.32,76.32
309,813.0,1109.0,126.32,156.32
310,765.0,715.0,564.32,149.32
311,980.0,1050.0,255.32,409.32
312,896.0,914.0,83.32,135.32
313,845.0,757.0,108.32,203.32
314,882.0,900.0,178.32,384.32
315,798.0,1006.0,550.32,711.32
316,668.0,673.0,417.32,425.32
317,790.0,706.0,164.32,194.32
318,668.0,682.0,418.32,428.32
319,816.0,964.0,385.32,662.32
320,998.0,995.0,747.32,775.32
321,1038.0,948.0,514.32,494.32
322,883.0,921.0,216.32,285.32
323,754.0,609.0,198.32,283.32
324,822.0,712.0,155.32,127.32
325,724.0,728.0,73.32,173.32
326,813.0,705.0,116.32,112.32
327,608.0,551.0,60.32,55.32
328,822.0,856.0,105.32,148.32
329,836.0,821.0,106.32,212.32
330,865.0,787.0,68.32,74.32
331,693.0,580.0,88.32,117.32
332,948.0,856.0,90.32,98.32
333,852.0,857.0,170.32,71.32
334,862.0,778.0,70.32,70.32
335,137.0,154.0,76.32,191.32
336,785.0,675.0,85.32,75.32
337,1043.0,1034.0,384.32,460.32
338,1024.0,788.0,58.32,195.32
339,914.0,993.0,164.32,90.32
340,387.0,575.0,362.32,543.32
341,590.0,477.0,64.32,121.32
342,866.0,898.0,68.32,135.32
343,815.0,809.0,180.32,408.32
344,1018.0,1022.0,493.32,220.32
345,856.0,876.0,470.32,535.32
346,860.0,900.0,479.32,595.32
347,568.0,482.0,308.32,133.32
348,777.0,736.0,176.32,73.32
349,509.0,455.0,192.32,187.32
350,208.0,369.0,363.32,188.32
351,420.0,561.0,521.32,604.32
352,830.0,992.0,204.32,73.32
353,535.0,511.0,257.32,117.32
354,853.0,761.0,325.32,90.32
355,584.0,600.0,504.32,569.32
356,466.0,459.0,160.32,84.32
357,616.0,748.0,296.32,309.32
358,487.0,592.0,124.32,246.32
359,794.0,784.0,78.32,136.32
360,917.0,849.0,140.32,107.32
361,706.0,773.0,472.32,552.32
362,234.0,322.0,184.32,86.32
