ID,actionIDNaziv,actionOptionIDN,playerID,actionPosX1,actionPosY1,actionPosX2,actionPosY2,domaci,gosti,start_sector,name
6376477,ATRAKTIVNO,KVALITETNO UTRCAVANJE U PROSTOR,39479,183,153.32,104,440.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,L. Stindl
6376485,POKUSAJI ASISTENCIJE,SA BOKA PO ZEMLJI,39479,183,153.32,104,440.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,L. Stindl
6376707,TOCNO DODAVANJE,0,39479,182,79.32,138,409.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,L. Stindl
6376711,CENTARSUT,ODLICAN,39479,181,80.32,137,407.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,L. Stindl
6376715,ASISTENCIJA PRIJE GOLA,CENTARSUT,39479,182,79.32,138,409.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,L. Stindl
6376721,GOL,GLAVOM,115078,135,410.32,50,390.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,J. Drmic
6376723,UDARAC U OKVIR,0,115078,135,410.32,50,390.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,J. Drmic
6376730,UDARAC,ODLICAN,115078,135,410.32,50,390.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,J. Drmic
6376734,UDARAC,PO ZRAKU,115078,135,410.32,50,390.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,J. Drmic
6376735,UDARAC,GLAVOM,115078,135,410.32,50,390.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,J. Drmic
6376842,NETOCNO DODAVANJE,0,11500,269,168.32,209,233.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,Raffael
6376854,NETOCNO DODAVANJE,0,126631,236,167.32,225,336.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,J. Korb
6376953,NETOCNO DODAVANJE,0,126631,213,169.32,213,184.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,J. Korb
6376955,IZGUBLJENA LOPTA,IZGUBLJENA U DRIBLINGU,126631,213,169.32,213,184.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,J. Korb
6377086,TOCNO DODAVANJE,0,126631,147,150.32,158,247.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,J. Korb
6377090,DRIBLING,U PROSTORU,126631,147,150.32,158,247.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,J. Korb
6377109,NETOCNO DODAVANJE,0,156709,154,249.32,270,89.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,T. Hazard
6377201,NETOCNO DODAVANJE,0,126631,253,104.32,242,121.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,J. Korb
6377227,NIJE IZGUBLJENA,NETOCNO DODAVANJE,126631,253,104.32,242,121.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,J. Korb
6377242,TOCNO DODAVANJE,0,156709,59,54.32,237,92.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,T. Hazard
6377244,IZVODENJE KORNERA,KOMBINACIJA,156709,59,54.32,237,92.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,T. Hazard
6377248,TOCNO DODAVANJE,0,126631,251,105.32,379,242.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,J. Korb
6377304,NETOCNO DODAVANJE,0,115078,134,224.32,131,228.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,J. Drmic
6377305,IZGUBLJENA LOPTA,IZGUBLJENA U DRIBLINGU,115078,134,224.32,131,228.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,J. Drmic
6377309,ATRAKTIVNO,KVALITETNO UTRCAVANJE U PROSTOR,115078,134,224.32,131,228.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,J. Drmic
6377323,NETOCNO DODAVANJE,0,156709,62,54.32,187,495.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,T. Hazard
6377325,IZVODENJE KORNERA,CENTARSUT,156709,62,54.32,187,495.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,T. Hazard
6377473,TOCNO DODAVANJE,0,115078,319,406.32,425,392.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,J. Drmic
6378525,TOCNO DODAVANJE,0,39479,350,321.32,378,347.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,L. Stindl
6378526,OSTALA DODAVANJA,DUPLI PAS,39479,350,321.32,378,347.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,L. Stindl
6378778,TOCNO DODAVANJE,0,39479,241,216.32,364,67.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,L. Stindl
6378779,LOPTA PO ZRAKU,TOCNO DODAVANJE,39479,241,216.32,364,67.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,L. Stindl
6378780,NIJE IZGUBLJENA,TOCNO DODAVANJE,39479,241,216.32,364,67.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,L. Stindl
6379404,NETOCNO DODAVANJE,0,126631,312,223.32,181,388.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,J. Korb
6379412,LOPTA PO ZRAKU,NETOCNO DODAVANJE,126631,312,223.32,181,388.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,J. Korb
6379415,POKUSAJI ASISTENCIJE,CENTARSUT,126631,312,223.32,181,388.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,J. Korb
6379438,NETOCNO DODAVANJE,0,115078,293,325.32,357,359.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,J. Drmic
6379813,NETOCNO DODAVANJE,0,11500,168,420.32,175,415.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,Raffael
6379825,OUT,IZGUBLJEN OUT,206309,192,64.32,186,35.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,A. Christensen
6379826,LOPTA PO ZRAKU,OUT,206309,192,64.32,186,35.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,A. Christensen
6379827,NIJE IZGUBLJENA,OUT,206309,192,64.32,186,35.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,A. Christensen
6379867,NETOCNO DODAVANJE,0,11500,294,265.32,281,261.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,Raffael
6379868,IZGUBLJENA LOPTA,IZGUBLJENA U DRIBLINGU,11500,294,265.32,281,261.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,Raffael
6379870,DRIBLING,U PROSTORU,11500,294,265.32,281,261.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,Raffael
6380069,NETOCNO DODAVANJE,0,175582,73,191.32,74,208.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,B. Hrgota
6380071,ATRAKTIVNO,KVALITETNO UTRCAVANJE U PROSTOR,175582,73,191.32,74,208.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,B. Hrgota
6380251,GOL,NOGOM,16894,147,366.32,50,389.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,F. Johnson
6380253,UDARAC U OKVIR,0,16894,147,366.32,50,389.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,F. Johnson
6380257,UDARAC,LIJEVA NOGA,16894,147,366.32,50,389.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,F. Johnson
6380258,UDARAC,ODLICAN,16894,147,366.32,50,389.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,F. Johnson
6380259,UDARAC,PO ZRAKU,16894,147,366.32,50,389.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,F. Johnson
6380267,DRIBLING,SA ZAVRSETAK GOLOM,16894,147,366.32,50,389.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,F. Johnson
6380269,ATRAKTIVNO,ATRAKTIVAN POTEZ IGRAC,16894,147,366.32,50,389.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,F. Johnson
6380792,TOCNO DODAVANJE,0,205180,278,33.32,325,125.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,N. Elvedi
6380794,NIJE IZGUBLJENA,TOCNO DODAVANJE,205180,278,33.32,325,125.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,N. Elvedi
6380807,TOCNO DODAVANJE,0,205180,266,76.32,328,245.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,N. Elvedi
6380809,NETOCNO DODAVANJE,0,39479,305,251.32,259,263.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,L. Stindl
6380818,TOCNO DODAVANJE,0,39479,205,202.32,144,146.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,L. Stindl
6380839,TOCNO DODAVANJE,0,205180,144,145.32,193,540.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,N. Elvedi
6380840,NIJE IZGUBLJENA,TOCNO DODAVANJE,205180,144,145.32,193,540.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,N. Elvedi
6401555,TOCNO DODAVANJE,0,11341,213,412.32,349,295.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6401556,TOCNO DODAVANJE,0,102647,309,250.32,158,312.32,Borussia Mgladbach,FC Bayern Munchen,5,G. Xhaka
6401557,POVRATNA LOPTA GOLMANU,TOCNO DODAVANJE,102647,309,250.32,158,312.32,Borussia Mgladbach,FC Bayern Munchen,5,G. Xhaka
6401591,OUT,IZGUBLJEN OUT,102647,262,190.32,467,35.32,Borussia Mgladbach,FC Bayern Munchen,1,G. Xhaka
6401592,LOPTA PO ZRAKU,OUT,102647,262,190.32,467,35.32,Borussia Mgladbach,FC Bayern Munchen,1,G. Xhaka
6401593,SKOK GLAVOM,OUT,102647,262,190.32,467,35.32,Borussia Mgladbach,FC Bayern Munchen,1,G. Xhaka
6401627,TOCNO DODAVANJE,0,11341,171,203.32,325,63.32,Borussia Mgladbach,FC Bayern Munchen,1,Y. Sommer
6401633,TOCNO DODAVANJE,0,206309,342,274.32,558,198.32,Borussia Mgladbach,FC Bayern Munchen,5,A. Christensen
6401634,LOPTA PO ZRAKU,TOCNO DODAVANJE,206309,342,274.32,558,198.32,Borussia Mgladbach,FC Bayern Munchen,5,A. Christensen
6401635,SKOK GLAVOM,TOCNO DODAVANJE,206309,342,274.32,558,198.32,Borussia Mgladbach,FC Bayern Munchen,5,A. Christensen
6401646,NETOCNO DODAVANJE,0,102647,321,447.32,318,447.32,Borussia Mgladbach,FC Bayern Munchen,5,G. Xhaka
6401654,TOCNO DODAVANJE,0,16087,167,351.32,123,419.32,Borussia Mgladbach,FC Bayern Munchen,5,H. Nordtveit
6401655,NIJE IZGUBLJENA,TOCNO DODAVANJE,16087,167,351.32,123,419.32,Borussia Mgladbach,FC Bayern Munchen,5,H. Nordtveit
6401656,UHVACENA LOPTA,TOCNO DODAVANJE,11341,167,351.32,123,419.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6401666,TOCNO DODAVANJE,0,16087,317,350.32,469,457.32,Borussia Mgladbach,FC Bayern Munchen,5,H. Nordtveit
6401696,TOCNO DODAVANJE,0,16087,269,386.32,330,639.32,Borussia Mgladbach,FC Bayern Munchen,5,H. Nordtveit
6401697,LOPTA PO ZRAKU,TOCNO DODAVANJE,16087,269,386.32,330,639.32,Borussia Mgladbach,FC Bayern Munchen,5,H. Nordtveit
6401698,NIJE IZGUBLJENA,TOCNO DODAVANJE,16087,269,386.32,330,639.32,Borussia Mgladbach,FC Bayern Munchen,5,H. Nordtveit
6401699,OBRANA OD PROTIVNIKA,OTKLONJENA OPASNOST,16087,269,386.32,330,639.32,Borussia Mgladbach,FC Bayern Munchen,5,H. Nordtveit
6401736,NETOCNO DODAVANJE,0,11341,124,303.32,713,378.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6401737,ISPUCAVANJE NETOCNO,NETOCNO DODAVANJE,11341,124,303.32,713,378.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6401738,LOPTA PO ZRAKU,NETOCNO DODAVANJE,11341,124,303.32,713,378.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6401754,TOCNO DODAVANJE,0,16087,279,308.32,297,532.32,Borussia Mgladbach,FC Bayern Munchen,5,H. Nordtveit
6401770,NETOCNO DODAVANJE,0,11341,206,335.32,722,263.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6401771,LOPTA PO ZRAKU,NETOCNO DODAVANJE,11341,206,335.32,722,263.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6401772,ISPUCAVANJE NETOCNO,NETOCNO DODAVANJE,11341,206,335.32,722,263.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6401787,NETOCNO DODAVANJE,0,11341,289,284.32,816,157.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6401788,LOPTA PO ZRAKU,NETOCNO DODAVANJE,11341,289,284.32,816,157.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6401789,IZVODENJE SLOBODNOG UDARCA,SLOBODAN UDARAC DODAVANJE,11341,289,284.32,816,157.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6401790,ISPUCAVANJE NETOCNO,NETOCNO DODAVANJE,11341,289,284.32,816,157.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6401912,DUEL IGRACA,DOBIVEN DUEL - U ZRAKU,16087,190,419.32,0,0.0,Borussia Mgladbach,FC Bayern Munchen,5,H. Nordtveit
6401913,TOCNO DODAVANJE,0,16087,190,421.32,248,435.32,Borussia Mgladbach,FC Bayern Munchen,5,H. Nordtveit
6401914,NIJE IZGUBLJENA,TOCNO DODAVANJE,16087,190,421.32,248,435.32,Borussia Mgladbach,FC Bayern Munchen,5,H. Nordtveit
6401917,NETOCNO DODAVANJE,0,205485,257,437.32,803,380.32,Borussia Mgladbach,FC Bayern Munchen,5,M. Dahoud
6401918,LOPTA PO ZRAKU,NETOCNO DODAVANJE,205485,257,437.32,803,380.32,Borussia Mgladbach,FC Bayern Munchen,5,M. Dahoud
6401919,NIJE IZGUBLJENA,NETOCNO DODAVANJE,205485,257,437.32,803,380.32,Borussia Mgladbach,FC Bayern Munchen,5,M. Dahoud
6401920,OBRANA OD PROTIVNIKA,OTKLONJENA OPASNOST,205485,257,437.32,803,380.32,Borussia Mgladbach,FC Bayern Munchen,5,M. Dahoud
6401961,TOCNO DODAVANJE,0,11341,115,392.32,210,163.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6401966,NETOCNO DODAVANJE,0,16087,150,212.32,856,108.32,Borussia Mgladbach,FC Bayern Munchen,1,H. Nordtveit
6401967,LOPTA PO ZRAKU,NETOCNO DODAVANJE,16087,150,212.32,856,108.32,Borussia Mgladbach,FC Bayern Munchen,1,H. Nordtveit
6401989,OUT,IZGUBLJEN OUT,16087,275,221.32,120,33.32,Borussia Mgladbach,FC Bayern Munchen,1,H. Nordtveit
6401990,LOPTA PO ZRAKU,OUT,16087,275,221.32,120,33.32,Borussia Mgladbach,FC Bayern Munchen,1,H. Nordtveit
6401991,SKOK GLAVOM,OUT,16087,275,221.32,120,33.32,Borussia Mgladbach,FC Bayern Munchen,1,H. Nordtveit
6401992,NIJE IZGUBLJENA,OUT,16087,275,221.32,120,33.32,Borussia Mgladbach,FC Bayern Munchen,1,H. Nordtveit
6401994,OBRANA OD PROTIVNIKA,OTKLONJENA OPASNOST,16087,275,221.32,120,33.32,Borussia Mgladbach,FC Bayern Munchen,1,H. Nordtveit
6402019,KORNER,IZGUBLJEN KORNER,206309,255,432.32,16,438.32,Borussia Mgladbach,FC Bayern Munchen,5,A. Christensen
6402020,NIJE IZGUBLJENA,KORNER,206309,255,432.32,16,438.32,Borussia Mgladbach,FC Bayern Munchen,5,A. Christensen
6402021,LOPTA PO ZRAKU,KORNER,206309,255,432.32,16,438.32,Borussia Mgladbach,FC Bayern Munchen,5,A. Christensen
6402023,OBRANA OD PROTIVNIKA,BLOK UDARAC,206309,255,432.32,16,438.32,Borussia Mgladbach,FC Bayern Munchen,5,A. Christensen
6402035,TOCNO DODAVANJE,0,11341,189,432.32,242,154.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6402038,DODAVANJE RUKOM KRATKO,TOCNO DODAVANJE,11341,189,432.32,242,154.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6402039,NIJE IZGUBLJENA,TOCNO DODAVANJE,11341,189,432.32,242,154.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6402043,TOCNO DODAVANJE,0,16087,293,78.32,432,85.32,Borussia Mgladbach,FC Bayern Munchen,1,H. Nordtveit
6402115,DUEL IGRACA,DOBIVEN DUEL - U ZRAKU,4610,192,256.32,0,0.0,Borussia Mgladbach,FC Bayern Munchen,5,O. Wendt
6402118,NETOCNO DODAVANJE,0,4610,194,258.32,234,299.32,Borussia Mgladbach,FC Bayern Munchen,5,O. Wendt
6402119,LOPTA PO ZRAKU,NETOCNO DODAVANJE,4610,194,258.32,234,299.32,Borussia Mgladbach,FC Bayern Munchen,5,O. Wendt
6402120,SKOK GLAVOM,NETOCNO DODAVANJE,4610,194,258.32,234,299.32,Borussia Mgladbach,FC Bayern Munchen,5,O. Wendt
6402125,NIJE IZGUBLJENA,NETOCNO DODAVANJE,4610,194,258.32,234,299.32,Borussia Mgladbach,FC Bayern Munchen,5,O. Wendt
6402150,NETOCNO DODAVANJE,0,102647,256,415.32,409,396.32,Borussia Mgladbach,FC Bayern Munchen,5,G. Xhaka
6402152,LOPTA PO ZRAKU,NETOCNO DODAVANJE,102647,256,415.32,409,396.32,Borussia Mgladbach,FC Bayern Munchen,5,G. Xhaka
6402154,SKOK GLAVOM,NETOCNO DODAVANJE,102647,256,415.32,409,396.32,Borussia Mgladbach,FC Bayern Munchen,5,G. Xhaka
6402198,UHVACENA LOPTA,UDARAC U OKVIR,11341,163,375.32,80,394.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6402199,OBRANA RUKOM,UDARAC U OKVIR,11341,163,375.32,80,394.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6402200,OBRANA NISKO,UDARAC U OKVIR,11341,163,375.32,80,394.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6402226,TOCNO DODAVANJE,0,11341,197,421.32,395,378.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6402268,OBRANA RUKOM,UDARAC U OKVIR,11341,205,302.32,106,373.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6402269,OBRANA NISKO,UDARAC U OKVIR,11341,205,302.32,106,373.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6402272,ODBIJENA LOPTA,UDARAC U OKVIR,11341,205,302.32,106,373.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6402277,TOCNO DODAVANJE,0,11341,104,377.32,156,316.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6402278,NIJE IZGUBLJENA,TOCNO DODAVANJE,11341,104,377.32,156,316.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6402280,NETOCNO DODAVANJE,0,16087,158,316.32,442,411.32,Borussia Mgladbach,FC Bayern Munchen,5,H. Nordtveit
6402281,LOPTA PO ZRAKU,NETOCNO DODAVANJE,16087,158,316.32,442,411.32,Borussia Mgladbach,FC Bayern Munchen,5,H. Nordtveit
6402284,NIJE IZGUBLJENA,NETOCNO DODAVANJE,16087,158,316.32,442,411.32,Borussia Mgladbach,FC Bayern Munchen,5,H. Nordtveit
6402287,OBRANA OD PROTIVNIKA,OTKLONJENA OPASNOST,16087,158,316.32,442,411.32,Borussia Mgladbach,FC Bayern Munchen,5,H. Nordtveit
6402293,NETOCNO DODAVANJE,0,206309,266,444.32,433,627.32,Borussia Mgladbach,FC Bayern Munchen,5,A. Christensen
6402294,LOPTA PO ZRAKU,NETOCNO DODAVANJE,206309,266,444.32,433,627.32,Borussia Mgladbach,FC Bayern Munchen,5,A. Christensen
6402295,NIJE IZGUBLJENA,NETOCNO DODAVANJE,206309,266,444.32,433,627.32,Borussia Mgladbach,FC Bayern Munchen,5,A. Christensen
6402309,NETOCNO DODAVANJE,0,16087,147,333.32,382,140.32,Borussia Mgladbach,FC Bayern Munchen,5,H. Nordtveit
6402310,LOPTA PO ZRAKU,NETOCNO DODAVANJE,16087,147,333.32,382,140.32,Borussia Mgladbach,FC Bayern Munchen,5,H. Nordtveit
6402311,NIJE IZGUBLJENA,NETOCNO DODAVANJE,16087,147,333.32,382,140.32,Borussia Mgladbach,FC Bayern Munchen,5,H. Nordtveit
6402312,SKOK GLAVOM,NETOCNO DODAVANJE,16087,147,333.32,382,140.32,Borussia Mgladbach,FC Bayern Munchen,5,H. Nordtveit
6402313,OBRANA OD PROTIVNIKA,OTKLONJENA OPASNOST,16087,147,333.32,382,140.32,Borussia Mgladbach,FC Bayern Munchen,5,H. Nordtveit
6402406,NETOCNO DODAVANJE,0,11341,127,356.32,671,183.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6402407,LOPTA PO ZRAKU,NETOCNO DODAVANJE,11341,127,356.32,671,183.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6402408,ISPUCAVANJE NETOCNO,NETOCNO DODAVANJE,11341,127,356.32,671,183.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6402600,OBRANA RUKOM,UDARAC U OKVIR,11341,149,401.32,71,408.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6402601,UHVACENA LOPTA,UDARAC U OKVIR,11341,149,401.32,71,408.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6402602,OBRANA NISKO,UDARAC U OKVIR,11341,149,401.32,71,408.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6402706,OBRANA 100% SANSE,UDARAC U OKVIR,11341,143,414.32,79,413.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6402707,OBRANA RUKOM,UDARAC U OKVIR,11341,143,414.32,79,413.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6402709,OBRANA VISOKO,UDARAC U OKVIR,11341,143,414.32,79,413.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6402710,ODBIJENA LOPTA,UDARAC U OKVIR,11341,143,414.32,79,413.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6402712,NETOCNO DODAVANJE,0,11341,78,422.32,128,352.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6402713,NIJE IZGUBLJENA,NETOCNO DODAVANJE,11341,78,422.32,128,352.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6402725,UHVACENA LOPTA,UDARAC IZVAN OKVIRA,11341,123,324.32,61,359.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6402729,TOCNO DODAVANJE,0,11341,158,336.32,243,127.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6402730,NIJE IZGUBLJENA,TOCNO DODAVANJE,11341,158,336.32,243,127.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6402731,DODAVANJE RUKOM KRATKO,TOCNO DODAVANJE,11341,158,336.32,243,127.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6402732,TOCNO DODAVANJE,0,16087,274,112.32,362,191.32,Borussia Mgladbach,FC Bayern Munchen,1,H. Nordtveit
6402795,TOCNO DODAVANJE,0,11341,231,397.32,277,184.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6402796,TOCNO DODAVANJE,0,16087,283,187.32,171,366.32,Borussia Mgladbach,FC Bayern Munchen,1,H. Nordtveit
6402797,POVRATNA LOPTA GOLMANU,TOCNO DODAVANJE,16087,283,187.32,171,366.32,Borussia Mgladbach,FC Bayern Munchen,1,H. Nordtveit
6402798,TOCNO DODAVANJE,0,11341,197,340.32,709,172.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6402799,LOPTA PO ZRAKU,TOCNO DODAVANJE,11341,197,340.32,709,172.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6402800,ISPUCAVANJE TOCNO,TOCNO DODAVANJE,11341,197,340.32,709,172.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6402881,TOCNO DODAVANJE,0,11341,244,395.32,338,171.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6402885,TOCNO DODAVANJE,0,16087,315,172.32,201,374.32,Borussia Mgladbach,FC Bayern Munchen,1,H. Nordtveit
6402886,POVRATNA LOPTA GOLMANU,TOCNO DODAVANJE,16087,315,172.32,201,374.32,Borussia Mgladbach,FC Bayern Munchen,1,H. Nordtveit
6402893,TOCNO DODAVANJE,0,11341,244,252.32,670,154.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6402894,LOPTA PO ZRAKU,TOCNO DODAVANJE,11341,244,252.32,670,154.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6402895,ISPUCAVANJE TOCNO,TOCNO DODAVANJE,11341,244,252.32,670,154.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6402913,TOCNO DODAVANJE,0,11341,270,418.32,413,123.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6403690,TOCNO DODAVANJE,0,11341,259,412.32,502,339.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6403701,TOCNO DODAVANJE,0,16087,317,144.32,881,258.32,Borussia Mgladbach,FC Bayern Munchen,1,H. Nordtveit
6403703,LOPTA PO ZRAKU,TOCNO DODAVANJE,16087,317,144.32,881,258.32,Borussia Mgladbach,FC Bayern Munchen,1,H. Nordtveit
6403872,TOCNO DODAVANJE,0,11341,195,368.32,384,98.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6403874,DODAVANJE RUKOM DUGO,TOCNO DODAVANJE,11341,195,368.32,384,98.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6403875,NIJE IZGUBLJENA,TOCNO DODAVANJE,11341,195,368.32,384,98.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6403904,NETOCNO DODAVANJE,0,11341,181,250.32,640,139.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6403905,LOPTA PO ZRAKU,NETOCNO DODAVANJE,11341,181,250.32,640,139.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6403907,ISPUCAVANJE NETOCNO,NETOCNO DODAVANJE,11341,181,250.32,640,139.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6403948,TOCNO DODAVANJE,0,11341,113,374.32,149,154.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6403956,TOCNO DODAVANJE,0,16087,147,172.32,107,404.32,Borussia Mgladbach,FC Bayern Munchen,1,H. Nordtveit
6403958,POVRATNA LOPTA GOLMANU,TOCNO DODAVANJE,16087,147,172.32,107,404.32,Borussia Mgladbach,FC Bayern Munchen,1,H. Nordtveit
6404091,NETOCNO DODAVANJE,0,11341,116,384.32,747,290.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6404092,LOPTA PO ZRAKU,NETOCNO DODAVANJE,11341,116,384.32,747,290.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6404093,ISPUCAVANJE NETOCNO,NETOCNO DODAVANJE,11341,116,384.32,747,290.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6404139,NETOCNO DODAVANJE,0,11341,206,203.32,742,220.32,Borussia Mgladbach,FC Bayern Munchen,1,Y. Sommer
