ID,gameID,actionStartTime,actionEndTime,actionID,actionOptionID,bindedActionID,playerID,actionIDNaziv,bindedActionIDN,actionOptionIDN,targetPlayerID,playerPositionIDN,targetPositionIDN,touchNumber,actionPosX1,actionPosX2,actionPosY1,actionPosY2,distance,start_sector,end_sector,action_duration,poss_duration
6604445,6553,4433.13,4434.42,247,0,0,1770,TOCNO DODAVANJE,0,0,22870,LW,ST,2,579,630,203.32,300.32,9.26,2,2.0,1.29,0.68
6604462,6553,4458.75,4461.73,261,171,248,21022,IZVODENJE SLOBODNOG UDARCA,NETOCNO DODAVANJE,SLOBODAN UDARAC DODAVANJE,170341,LCB,LW,1,593,939,284.32,680.32,43.87,2,7.0,2.98,0.14
6604463,6553,4458.75,4461.73,15,248,248,21022,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,170341,LCB,LW,1,593,939,284.32,680.32,43.87,2,7.0,2.98,0.14
6604506,6553,4482.19,4482.96,247,0,0,1770,TOCNO DODAVANJE,0,0,22870,LW,ST,1,633,647,317.32,359.32,3.77,2,6.0,0.77,0.17
6604508,6553,4482.96,4484.61,247,0,0,22870,TOCNO DODAVANJE,0,0,1802,ST,CAM,2,657,718,365.32,319.32,6.29,6,3.0,1.65,1.04
6604510,6553,4484.61,4486.02,247,0,0,1802,TOCNO DODAVANJE,0,0,1770,CAM,LW,1,723,645,318.32,298.32,6.49,3,2.0,1.41,0.07
6604521,6553,4512.97,4513.99,247,0,0,199745,TOCNO DODAVANJE,0,0,1770,LCM,LW,1,711,867,247.32,200.32,13.16,3,3.0,1.02,0.14
6604524,6553,4512.97,4513.99,261,171,247,199745,IZVODENJE SLOBODNOG UDARCA,TOCNO DODAVANJE,SLOBODAN UDARAC DODAVANJE,1770,LCM,LW,1,711,867,247.32,200.32,13.16,3,3.0,1.02,0.14
6604526,6553,4513.99,4514.81,247,0,0,1770,TOCNO DODAVANJE,0,0,199745,LW,LCM,1,865,804,197.32,203.32,4.92,3,3.0,0.82,0.08
6604529,6553,4514.81,4516.75,247,0,0,199745,TOCNO DODAVANJE,0,0,196633,LCM,LB,1,802,987,204.32,186.32,14.94,3,3.0,1.94,0.06
6604545,6553,4516.43,4519.61,11,11,248,196633,KLIZECI START,NETOCNO DODAVANJE,KLIZECI START,63400,LB,RW,2,935,893,204.32,242.32,4.69,3,3.0,3.18,1.86
6604614,6553,4581.86,4583.56,247,0,0,16520,TOCNO DODAVANJE,0,0,199745,RW,LCM,1,486,472,775.32,693.32,7.11,10,6.0,1.7,0.09
6604616,6553,4581.86,4583.56,211,247,247,16520,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,199745,RW,LCM,1,486,472,775.32,693.32,7.11,10,6.0,1.7,0.09
6604627,6553,4586.12,4587.18,15,232,232,39442,LOPTA PO ZRAKU,OUT,OUT,0,RCB,0,1,402,319,612.32,826.32,19.51,6,9.0,1.06,0.13
6604628,6553,4586.12,4587.18,211,232,232,39442,NIJE IZGUBLJENA,OUT,OUT,0,RCB,0,1,402,319,612.32,826.32,19.51,6,9.0,1.06,0.13
6604642,6553,4612.37,4614.41,247,0,0,196633,TOCNO DODAVANJE,0,0,1770,LB,LW,1,399,539,131.32,145.32,11.31,2,2.0,2.04,0.13
6604645,6553,4614.41,4628.03,247,0,0,1770,TOCNO DODAVANJE,0,0,16520,LW,RW,8,1038,1027,71.32,698.32,53.75,3,7.0,13.62,7.36
6604646,6553,4614.41,4628.03,4,60,247,1770,CENTARSUT,TOCNO DODAVANJE,DOBAR,16520,LW,RW,8,1039,1028,68.32,689.32,53.23,3,7.0,13.62,13.62
6604649,6553,4628.03,4629.48,247,0,0,16520,TOCNO DODAVANJE,0,0,5335,RW,RB,1,1033,855,701.32,737.32,14.63,11,11.0,1.45,1.45
6604650,6553,4629.48,4633.28,247,0,0,5335,TOCNO DODAVANJE,0,0,16520,RB,RW,2,857,1151,752.32,772.32,23.68,11,12.0,3.8,1.55
6604655,6553,4633.28,4634.86,4,60,248,16520,CENTARSUT,NETOCNO DODAVANJE,DOBAR,53129,RW,LCB,1,1164,1149,771.32,505.32,22.83,12,8.0,1.58,1.58
6604752,6553,4714.07,4715.17,320,323,31,1770,GRESKA PRIJE GOLA,UDARAC U OKVIR,NE ZATVOREN LIJEVI BOK,0,LW,0,0,181,50,361.32,437.32,12.37,5,5.0,1.1,0.13
6604755,6553,4714.07,4715.17,320,338,31,39442,GRESKA PRIJE GOLA,UDARAC U OKVIR,NEKVALITETAN BLOK,0,RCB,0,0,181,50,361.32,437.32,12.37,5,5.0,1.1,0.13
6604767,6553,4753.74,4754.05,247,0,0,22870,TOCNO DODAVANJE,0,0,1802,ST,CAM,1,670,675,424.32,411.32,1.18,6,6.0,0.31,0.14
6604768,6553,4754.05,4754.64,247,0,0,1802,TOCNO DODAVANJE,0,0,199745,CAM,LCM,2,673,495,399.32,466.32,15.41,6,6.0,0.59,0.19
6604769,6553,4754.64,4755.42,247,0,0,199745,TOCNO DODAVANJE,0,0,5335,LCM,RB,2,496,398,477.32,716.32,21.94,6,10.0,0.78,0.44
6604777,6553,4761.15,4762.15,15,75,75,16520,LOPTA PO ZRAKU,GOL OUT,GOL OUT,0,RW,0,1,1131,1317,697.32,691.32,14.95,8,8.0,1.0,1.0
6604778,6553,4761.15,4762.15,211,75,75,16520,NIJE IZGUBLJENA,GOL OUT,GOL OUT,0,RW,0,1,1131,1317,697.32,691.32,14.95,8,8.0,1.0,1.0
6604815,6553,4813.94,4817.56,247,0,0,8570,TOCNO DODAVANJE,0,0,1802,GK,CAM,1,105,757,470.32,618.32,53.9,5,7.0,3.62,0.14
6604816,6553,4813.94,4817.56,15,247,247,8570,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,1802,GK,CAM,1,105,757,470.32,618.32,53.9,5,7.0,3.62,0.14
6604831,6553,4822.97,4824.11,247,0,0,39442,TOCNO DODAVANJE,0,0,199745,RCB,LCM,1,522,566,656.32,648.32,3.6,6,6.0,1.14,1.14
6604832,6553,4822.97,4824.11,15,247,247,39442,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,199745,RCB,LCM,1,522,566,656.32,648.32,3.6,6,6.0,1.14,1.14
6604835,6553,4824.11,4824.59,247,0,0,199745,TOCNO DODAVANJE,0,0,39442,LCM,RCB,1,571,508,645.32,648.32,5.06,6,6.0,0.48,0.14
6604852,6553,4824.52,4825.97,15,248,248,39442,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,16090,RCB,CAM,1,519,615,706.32,731.32,8.0,10,10.0,1.45,0.12
6604859,6553,4829.53,4830.04,11,270,232,199745,KLIZECI START,OUT,KLIZECI ISHOD OUT,0,LCM,0,1,604,623,778.32,816.32,3.59,10,10.0,0.51,0.1
6604860,6553,4829.53,4830.04,211,232,232,199745,NIJE IZGUBLJENA,OUT,OUT,0,LCM,0,1,604,623,778.32,816.32,3.59,10,10.0,0.51,0.1
6604896,6553,4850.97,4853.97,17,301,248,196633,OBRANA OD PROTIVNIKA,NETOCNO DODAVANJE,OTKLONJENA OPASNOST,38434,LB,RCM,1,162,475,362.32,467.32,26.71,5,6.0,3.0,0.15
6604897,6553,4850.97,4853.97,15,248,248,196633,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,38434,LB,RCM,1,162,475,362.32,467.32,26.71,5,6.0,3.0,0.15
6604899,6553,4850.97,4853.97,211,248,248,196633,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,38434,LB,RCM,1,162,475,362.32,467.32,26.71,5,6.0,3.0,0.15
6604908,6553,4856.62,4857.9,247,0,0,22870,TOCNO DODAVANJE,0,0,199745,ST,LCM,1,453,427,380.32,480.32,8.82,6,6.0,1.28,0.15
6604909,6553,4856.62,4857.9,211,247,247,22870,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,199745,ST,LCM,1,453,427,380.32,480.32,8.82,6,6.0,1.28,0.15
6604942,6553,4867.23,4870.03,247,0,0,8570,TOCNO DODAVANJE,0,0,21022,GK,LCB,1,105,236,362.32,277.32,12.8,5,1.0,2.8,0.13
6604945,6553,4867.23,4870.03,211,247,247,8570,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,21022,GK,LCB,1,105,236,362.32,277.32,12.8,5,1.0,2.8,0.13
6604951,6553,4870.03,4871.21,247,0,0,21022,TOCNO DODAVANJE,0,0,22870,LCB,ST,1,241,388,275.32,359.32,13.83,1,6.0,1.18,0.12
6604954,6553,4871.21,4873.24,247,0,0,22870,TOCNO DODAVANJE,0,0,21022,ST,LCB,2,428,417,318.32,177.32,12.11,2,2.0,2.03,0.68
6605014,6553,4915.62,4917.35,17,301,248,5335,OBRANA OD PROTIVNIKA,NETOCNO DODAVANJE,OTKLONJENA OPASNOST,86503,RB,ST,1,125,286,511.32,515.32,12.94,5,5.0,1.73,0.13
6605018,6553,4915.62,4917.35,211,248,248,5335,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,86503,RB,ST,1,125,286,511.32,515.32,12.94,5,5.0,1.73,0.13
6605038,6553,4919.57,4921.0,211,248,248,39442,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,86503,RCB,ST,1,246,243,517.32,507.32,0.89,5,5.0,1.43,0.15
6605045,6553,4923.0,4929.04,247,0,0,21022,TOCNO DODAVANJE,0,0,16520,LCB,RW,7,238,444,690.32,587.32,18.76,5,6.0,6.04,5.27
6605079,6553,4992.9,4996.17,261,171,248,5335,IZVODENJE SLOBODNOG UDARCA,NETOCNO DODAVANJE,SLOBODAN UDARAC DODAVANJE,2039,RB,RCB,1,623,965,768.32,317.32,47.43,10,3.0,3.27,0.15
6605080,6553,4992.9,4996.17,15,248,248,5335,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,2039,RB,RCB,1,623,965,768.32,317.32,47.43,10,3.0,3.27,0.15
6605117,6553,5016.81,5018.88,15,232,232,16520,LOPTA PO ZRAKU,OUT,OUT,0,RW,0,1,590,571,750.32,822.32,6.35,10,10.0,2.07,0.15
6605118,6553,5016.81,5018.88,211,232,232,16520,NIJE IZGUBLJENA,OUT,OUT,0,RW,0,1,590,571,750.32,822.32,6.35,10,10.0,2.07,0.15
6605135,6553,5029.94,5031.88,11,96,22,5335,KLIZECI START,PREKID IGRE,KLIZECI START PREKRSAJ,5335,RB,RB,0,298,474,682.32,490.32,21.69,5,6.0,1.94,1.48
6605183,6553,5096.37,5098.2,15,248,248,8570,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,2039,GK,RCB,1,103,268,432.32,549.32,16.62,5,5.0,1.83,0.12
6605184,6553,5096.37,5098.2,211,248,248,8570,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,2039,GK,RCB,1,103,268,432.32,549.32,16.62,5,5.0,1.83,0.12
6605206,6553,5127.44,5130.73,247,0,0,8570,TOCNO DODAVANJE,0,0,16520,GK,RW,1,264,909,542.32,644.32,52.56,5,7.0,3.29,0.15
6605207,6553,5127.44,5130.73,261,171,247,8570,IZVODENJE SLOBODNOG UDARCA,TOCNO DODAVANJE,SLOBODAN UDARAC DODAVANJE,16520,GK,RW,1,264,909,542.32,644.32,52.56,5,7.0,3.29,0.15
6605209,6553,5127.44,5130.73,15,247,247,8570,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,16520,GK,RW,1,264,909,542.32,644.32,52.56,5,7.0,3.29,0.15
6605215,6553,5130.73,5131.88,211,248,248,16520,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,75357,RW,LCM,1,916,875,632.32,600.32,4.28,7,7.0,1.15,0.13
6605223,6553,5134.09,5137.23,247,0,0,39442,TOCNO DODAVANJE,0,0,1802,RCB,CAM,2,751,960,609.32,471.32,20.54,7,7.0,3.14,1.43
6605224,6553,5134.09,5137.23,15,247,247,39442,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,1802,RCB,CAM,2,751,960,609.32,471.32,20.54,7,7.0,3.14,1.43
6605240,6553,5148.14,5149.45,247,0,0,196633,TOCNO DODAVANJE,0,0,22870,LB,ST,1,1126,989,34.32,157.32,15.24,4,3.0,1.31,0.13
6605242,6553,5148.14,5149.45,211,247,247,196633,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,22870,LB,ST,1,1126,989,34.32,157.32,15.24,4,3.0,1.31,0.13
6605273,6553,5189.8,5192.19,247,0,0,21022,TOCNO DODAVANJE,0,0,1790,LCB,RCM,1,277,448,334.32,297.32,14.1,1,2.0,2.39,0.13
6605275,6553,5189.8,5192.19,211,247,247,21022,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,1790,LCB,RCM,1,277,448,334.32,297.32,14.1,1,2.0,2.39,0.13
6605310,6553,5240.97,5243.25,211,248,248,21022,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,53129,LCB,LCB,1,505,792,509.32,572.32,23.68,6,7.0,2.28,0.13
6605338,6553,5265.07,5267.27,211,248,248,5335,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,86503,RB,ST,1,354,457,701.32,702.32,8.27,10,10.0,2.2,0.14
6605349,6553,5268.39,5268.59,211,248,248,16520,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,86503,RW,ST,1,315,313,776.32,778.32,0.23,9,9.0,0.2,0.06
6605353,6553,5287.9,5288.86,247,0,0,5335,TOCNO DODAVANJE,0,0,16520,RB,RW,1,298,546,797.32,765.32,20.11,9,10.0,0.96,0.13
6605354,6553,5287.9,5288.86,211,247,247,5335,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,16520,RB,RW,1,298,546,797.32,765.32,20.11,9,10.0,0.96,0.13
6605357,6553,5288.86,5289.96,247,0,0,16520,TOCNO DODAVANJE,0,0,22870,RW,ST,1,547,718,762.32,740.32,13.86,10,11.0,1.1,0.13
6605395,6553,5315.98,5319.15,13,87,0,21022,KORNER,0,IZGUBLJEN KORNER,0,LCB,0,2,87,18,615.32,704.32,9.43,5,9.0,3.17,1.11
6605399,6553,5315.98,5319.15,211,13,13,21022,NIJE IZGUBLJENA,KORNER,KORNER,0,LCB,0,2,87,18,615.32,704.32,9.43,5,9.0,3.17,1.11
6605419,6553,5350.68,5365.46,15,248,248,8570,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,53129,GK,LCB,8,226,813,413.32,449.32,47.27,5,7.0,14.78,11.88
6605424,6553,5369.36,5372.32,247,0,0,39442,TOCNO DODAVANJE,0,0,8570,RCB,GK,1,477,239,505.32,414.32,20.65,6,5.0,2.96,0.13
6605430,6553,5372.32,5382.08,15,248,248,8570,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,53129,GK,LCB,8,237,840,497.32,529.32,48.53,5,7.0,9.76,6.98
6605471,6553,5393.41,5398.14,17,301,248,5335,OBRANA OD PROTIVNIKA,NETOCNO DODAVANJE,OTKLONJENA OPASNOST,63400,RB,RW,1,77,223,447.32,84.32,33.25,5,1.0,4.73,0.14
6605472,6553,5393.41,5398.14,15,248,248,5335,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,63400,RB,RW,1,77,223,447.32,84.32,33.25,5,1.0,4.73,0.14
6605473,6553,5393.41,5398.14,17,304,248,5335,OBRANA OD PROTIVNIKA,NETOCNO DODAVANJE,SPASEN GOL,63400,RB,RW,1,77,223,447.32,84.32,33.25,5,1.0,4.73,0.14
6605479,6553,5393.41,5398.14,17,50,248,5335,OBRANA OD PROTIVNIKA,NETOCNO DODAVANJE,BLOK UDARAC,63400,RB,RW,1,77,223,447.32,84.32,33.25,5,1.0,4.73,0.14
6605483,6553,5393.41,5398.14,211,248,248,5335,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,63400,RB,RW,1,77,223,447.32,84.32,33.25,5,1.0,4.73,0.14
6605515,6553,5450.36,5452.33,247,0,0,1802,TOCNO DODAVANJE,0,0,1770,CAM,LW,1,140,238,382.32,163.32,20.35,5,1.0,1.97,0.14
6605516,6553,5450.36,5452.33,17,301,247,1802,OBRANA OD PROTIVNIKA,TOCNO DODAVANJE,OTKLONJENA OPASNOST,1770,CAM,LW,1,140,238,382.32,163.32,20.35,5,1.0,1.97,0.14
6605518,6553,5450.36,5452.33,211,247,247,1802,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,1770,CAM,LW,1,140,238,382.32,163.32,20.35,5,1.0,1.97,0.14
6605538,6553,5497.47,5501.13,261,171,248,8570,IZVODENJE SLOBODNOG UDARCA,NETOCNO DODAVANJE,SLOBODAN UDARAC DODAVANJE,2039,GK,RCB,1,270,857,139.32,129.32,47.17,1,3.0,3.66,0.13
6605539,6553,5497.47,5501.13,15,248,248,8570,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,2039,GK,RCB,1,270,857,139.32,129.32,47.17,1,3.0,3.66,0.13
6605547,6553,5502.43,5504.41,247,0,0,196633,TOCNO DODAVANJE,0,0,22870,LB,ST,1,697,969,105.32,155.32,22.27,2,3.0,1.98,0.14
6605562,6553,5506.9,5509.96,247,0,0,1770,TOCNO DODAVANJE,0,0,22870,LW,ST,1,877,1132,87.32,63.32,20.59,3,4.0,3.06,0.15
6605575,6553,5519.51,5520.32,247,0,0,196633,TOCNO DODAVANJE,0,0,22870,LB,ST,1,1091,1217,41.32,60.32,10.25,4,4.0,0.81,0.13
6605577,6553,5519.51,5520.32,211,247,247,196633,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,22870,LB,ST,1,1091,1217,41.32,60.32,10.25,4,4.0,0.81,0.13
6605665,6553,5587.58,5589.47,247,0,0,39442,TOCNO DODAVANJE,0,0,196661,RCB,RW,1,263,457,446.32,611.32,21.04,5,6.0,1.89,0.14
6605666,6553,5587.58,5589.47,17,301,247,39442,OBRANA OD PROTIVNIKA,TOCNO DODAVANJE,OTKLONJENA OPASNOST,196661,RCB,RW,1,263,457,446.32,611.32,21.04,5,6.0,1.89,0.14
6605668,6553,5587.58,5589.47,211,247,247,39442,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,196661,RCB,RW,1,263,457,446.32,611.32,21.04,5,6.0,1.89,0.14
